# ExperimentSet [id=resultsExperiments/timelinessDisruption/V16E2D5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=16, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceM, workWhenQuiescenceQ, workWhenRequestF, workWhenRequestM, workWhenRequestQ, lossWorkByQu, lossWorkByVC
C3,408405954,250.0,826.82056,576.82056,667.51697,417.51697,43816.367,57455.84,74267.234,33747.316,11877.424,11877.424,11877.424,40519.92,13639.471
C11,707954076,250.0,735.74036,485.74036,693.82935,443.82935,53330.76,57977.246,62156.887,52462.59,11125.06,11125.059,11125.059,9694.297,4646.4844
C3,698709310,250.0,1344.7893,1094.7893,1204.3516,954.35156,75864.96,121065.055,138147.88,34283.133,12765.004,12765.003,12765.004,103864.75,45200.098
C7,286052801,250.0,1260.2888,1010.2888,1241.1104,991.11035,133852.05,150904.52,153700.38,124688.625,12340.1875,12340.1875,12340.1875,29011.75,17052.469
C6,-190541709,250.0,677.2008,427.2008,675.4648,425.46478,42136.14,50912.72,51086.65,38272.777,13392.776,13392.776,13392.776,12813.871,8776.578
C14,-763205672,250.0,1074.06,824.06006,1061.779,811.77905,81902.055,95405.445,96596.664,77731.875,13876.668,13876.667,13876.668,18864.793,13503.391
C2,-1512022076,250.0,452.1074,202.10739,471.10635,221.10635,36320.902,36925.31,34622.08,33632.285,15722.534,15722.533,15722.534,989.7949,604.4082
C8,-2041392862,250.0,1411.982,1161.982,1411.2566,1161.2566,116003.66,213656.61,213794.9,92109.85,14977.672,14977.672,14977.672,121685.055,97652.95
C4,-1124915830,250.0,1738.5554,1488.5554,1675.7041,1425.7041,138515.77,205920.52,214857.75,68795.4,13940.958,13940.958,13940.957,146062.36,67404.76
C13,174823762,250.0,692.1147,442.1147,681.8041,431.80408,55597.508,60398.746,61610.543,56083.754,12692.706,12692.705,12692.705,5526.789,4801.2383
C3,-1668190253,250.0,1806.3971,1556.3971,1742.654,1492.654,140781.16,206084.97,213268.88,76134.67,16161.204,16161.202,16161.202,137134.2,65303.812
C9,1799436767,250.0,1064.9624,814.9624,1059.5002,809.50024,87527.54,112024.28,112667.28,85095.29,13096.679,13096.678,13096.68,27571.992,24496.742
C2,-1555590367,250.0,829.68164,579.68164,774.78436,524.78436,58949.168,76650.91,82566.836,47656.06,15584.539,15584.54,15584.538,34910.777,17701.738
C6,650433521,250.0,808.43066,558.43066,602.82794,352.82794,46191.76,49572.168,72987.53,61089.027,14849.187,14849.188,14849.188,11898.504,3380.4062
C5,-648533003,250.0,1096.1307,846.13074,885.51544,635.51544,53709.902,82487.22,107099.22,48793.895,11825.3,11825.3,11825.299,58305.33,28777.32
C9,412928697,250.0,2248.3547,1998.3547,2215.4998,1965.4998,220533.8,341098.4,347733.75,174194.86,13333.407,13333.406,13333.406,173538.89,120564.61
C5,952822115,250.0,994.84735,744.84735,970.1025,720.1025,69520.28,101252.35,104018.23,54214.65,14800.887,14800.888,14800.888,49803.574,31732.066
C2,-1720755923,250.0,2285.7996,2035.7996,1367.6699,1117.6699,92852.81,157443.03,304234.25,59943.715,14547.753,14547.753,14547.753,244290.53,64590.22
C8,713249548,250.0,802.3147,552.3147,770.99194,520.99194,57966.727,64557.594,66865.41,58408.633,13986.35,13986.35,13986.35,8456.773,6590.867
C8,826247555,250.0,1128.5072,878.5072,1029.7292,779.72925,89130.78,105748.09,120174.98,93858.29,13701.772,13701.771,13701.772,26316.688,16617.312
C2,785368874,250.0,2618.1729,2368.1729,714.897,464.89697,74527.54,80836.42,446099.4,290963.56,16386.316,16386.316,16386.316,155135.84,6308.883
C3,1006981601,250.0,879.0629,629.0629,321.7856,71.785614,19683.09,19738.402,97435.67,92639.195,12918.656,12918.658,12918.656,4796.4766,55.310547
C1,114827670,250.0,719.6107,469.61072,655.8887,405.88867,53102.97,59441.85,66383.44,53957.434,17425.117,17425.117,17425.117,12426.004,6338.883
C7,316430616,250.0,1559.1786,1309.1786,1420.771,1170.771,141863.7,182218.25,201566.38,139249.72,13620.8955,13620.8955,13620.8955,62316.664,40354.555
C8,-406689046,250.0,1761.1975,1511.1975,1640.4629,1390.4629,112729.664,194180.84,209907.27,91028.36,14224.843,14224.843,14224.843,118878.91,81451.18
C9,-9578651,250.0,1476.1445,1226.1445,563.6579,313.6579,50820.562,53145.61,187516.23,165075.5,14424.365,14424.364,14424.364,22440.734,2325.0508
C2,103950130,250.0,1512.4921,1262.4921,1240.3611,990.3611,99303.45,150626.92,195785.66,58452.17,12260.761,12260.761,12260.761,137333.48,51323.46
C2,428964495,250.0,366.88794,116.88794,338.93613,88.93613,19485.19,19667.92,22094.316,21673.627,11715.247,11715.247,11715.247,420.68945,182.73047
C7,277769676,250.0,660.3126,410.31262,671.6925,421.6925,50404.555,55537.63,54289.67,48484.387,13057.535,13057.535,13057.535,5805.285,5133.074
C7,1602222556,250.0,2511.1826,2261.1826,1301.8275,1051.8275,115655.266,180483.17,381219.72,104699.18,14848.991,14848.991,14848.991,276520.53,64827.914
C14,1124888674,250.0,1335.5385,1085.5385,1215.6921,965.69214,115165.86,139949.5,157162.86,124661.54,12346.858,12346.858,12346.858,32501.32,24783.64
C9,-612012627,250.0,875.45013,625.45013,875.45013,625.45013,68944.86,78327.65,78327.65,66916.11,14404.692,14404.692,14404.692,11411.539,9382.789
C8,1996655901,250.0,2370.58,2120.58,2333.3425,2083.3425,184241.1,390010.62,396848.56,114031.67,14342.572,14342.572,14342.572,282816.9,205769.55
C10,-1298180151,250.0,901.47656,651.47656,905.06866,655.06866,65135.08,73210.17,72889.25,63351.113,12989.675,12989.674,12989.675,9538.141,8075.0977
C1,80545937,250.0,482.92227,232.92227,465.06818,215.06818,33383.09,35555.42,37436.414,33110.625,14108.287,14108.285,14108.287,4325.791,2172.334
C10,-712186726,250.0,812.1123,562.1123,652.0107,402.01068,52073.71,55411.08,72054.055,65031.945,14888.599,14888.6,14888.598,7022.1055,3337.3633
C3,1734157801,250.0,742.2496,492.24957,488.5629,238.5629,34354.824,36328.836,63438.484,53185.406,13526.864,13526.864,13526.864,10253.078,1974.0117
C4,1758599912,250.0,1414.943,1164.943,679.71436,429.71436,57504.535,63839.203,157150.67,100072.945,13306.366,13306.366,13306.366,57077.734,6334.668
C6,1220024408,250.0,1856.9618,1606.9618,1591.3446,1341.3446,102678.016,186407.53,225248.06,68647.85,14179.043,14179.041,14179.042,156600.2,83729.516
C3,110083800,250.0,1880.3344,1630.3344,1867.8674,1617.8674,151666.14,241998.39,243773.39,67223.42,12242.16,12242.159,12242.16,176549.97,90332.25
C1,-2135800093,250.0,811.03064,561.03064,511.5033,261.5033,45112.406,48435.477,86494.58,60487.582,16191.555,16191.555,16191.555,26006.996,3323.0703
C4,1702456891,250.0,1082.1357,832.13574,1092.1866,842.18665,86026.67,114027.15,112903.61,60253.51,13681.513,13681.512,13681.513,52650.094,28000.484
C3,-503307268,250.0,867.88354,617.88354,541.9868,291.98682,29481.812,36522.016,64847.21,37717.98,12365.928,12365.929,12365.929,27129.23,7040.201
C2,1213087600,250.0,1009.06433,759.06433,927.7024,677.7024,67947.445,88059.73,97349.766,53827.066,14361.37,14361.371,14361.371,43522.695,20112.285
C7,-1081705337,250.0,1388.2815,1138.2815,1287.888,1037.888,121075.03,146885.06,159434.06,118379.32,14769.102,14769.102,14769.103,41054.75,25810.04
C7,-2965150,250.0,2070.6863,1820.6863,2058.2515,1808.2515,163154.36,259042.03,261026.44,137776.34,12815.02,12815.019,12815.019,123250.09,95887.67
C3,-1128452549,250.0,1135.1285,885.12854,728.19244,478.19244,42928.9,55439.496,92233.11,39188.67,11802.016,11802.016,11802.016,53044.438,12510.598
C13,-528027027,250.0,2978.658,2728.658,2886.641,2636.641,367436.84,491857.28,508977.06,374545.03,14155.852,14155.852,14155.852,134432.03,124420.44
C11,1980218242,250.0,778.0753,528.0753,474.4296,224.4296,32388.045,33349.805,69522.45,64889.74,12866.249,12866.25,12866.25,4632.715,961.7578
C3,-1577489105,250.0,724.5911,474.59113,622.55817,372.55817,37186.07,48055.773,58661.637,31932.508,14763.555,14763.555,14763.556,26729.129,10869.703
C8,468501319,250.0,1084.4094,834.4094,1084.0425,834.0425,82883.27,93035.94,93069.625,81315.66,13796.8125,13796.8125,13796.8125,11753.969,10152.664
C1,-1869548146,250.0,902.25354,652.25354,631.21594,381.21594,46371.336,63080.246,92346.46,39215.33,14848.738,14848.737,14848.739,53131.137,16708.91
C1,-1409282735,250.0,2735.8042,2485.8042,1815.4314,1565.4314,224405.95,288854.44,472637.7,256265.23,15215.875,15215.875,15215.876,216372.45,64448.484
C3,159747449,250.0,492.59656,242.59656,485.75787,235.75787,32429.863,33958.797,34635.816,31997.41,11629.02,11629.019,11629.02,2638.4062,1528.9336
C4,2084122642,250.0,1090.1786,840.1786,791.9842,541.9842,67944.734,75634.375,112597.195,81964.445,13609.2,13609.201,13609.2,30632.75,7689.6367
C3,176527414,250.0,1512.1967,1262.1967,938.337,688.337,74372.71,96005.586,171203.44,87842.375,13643.564,13643.564,13643.564,83361.06,21632.875
C2,1949557543,250.0,713.4319,463.4319,350.81262,100.81262,23976.736,24215.291,61448.8,55130.44,14103.376,14103.377,14103.378,6318.3594,238.55371
C14,-2124536784,250.0,614.1828,364.1828,609.5172,359.5172,45359.87,47953.58,48416.14,44757.473,11673.348,11673.347,11673.349,3658.668,2593.707
C7,-1402574388,250.0,1313.7239,1063.7239,948.1047,698.1047,77278.766,89373.58,128799.195,95435.69,13235.749,13235.747,13235.748,33363.508,12094.8125
C1,357533351,250.0,1245.8175,995.8175,1080.2588,830.2588,75225.445,117940.99,139728.5,38966.85,12518.827,12518.828,12518.828,100761.65,42715.547
C3,-745000173,250.0,1125.5719,875.5719,677.75836,427.75836,51513.133,54727.996,106241.69,78030.195,12878.937,12878.937,12878.937,28211.492,3214.8633
C4,119658930,250.0,1174.4178,924.41785,1187.3596,937.3596,104634.13,144582.03,142688.58,78128.41,14067.112,14067.108,14067.112,64560.176,39947.9
C5,-47748695,250.0,787.5729,537.5729,786.2983,536.2983,58521.38,63028.645,63163.582,56625.43,13717.741,13717.742,13717.742,6538.1523,4507.2656
C3,732230767,250.0,669.1706,419.1706,366.91306,116.913055,24678.059,24930.123,65839.01,62646.934,13100.372,13100.372,13100.371,3192.0742,252.06445
C2,-286604446,250.0,670.65295,420.65295,446.74753,196.74753,24371.018,25642.756,44419.53,35647.12,11576.642,11576.643,11576.643,8772.412,1271.7373
C5,-1058345380,250.0,2877.0735,2627.0735,2508.6775,2258.6775,287600.4,462386.4,554058.75,193860.8,12978.142,12978.142,12978.141,360197.97,174786.0
C3,2097610983,250.0,576.9324,326.93237,533.53156,283.53156,40112.324,42857.395,47713.87,39119.555,13703.999,13703.999,13704.0,8594.316,2745.0703
C5,408255009,250.0,1828.5577,1578.5577,1465.5531,1215.5531,115460.3,187008.83,243322.69,75970.945,14001.962,14001.964,14001.962,167351.73,71548.52
C9,117000257,250.0,1187.6304,937.6304,1180.5745,930.57446,112248.17,133333.53,134249.1,107161.06,13068.048,13068.048,13068.049,27088.031,21085.36
C4,-681037470,250.0,1232.2098,982.20984,1163.1041,913.1041,74658.94,120473.31,129978.14,46963.5,13577.579,13577.579,13577.579,83014.64,45814.375
