# ExperimentSet [id=resultsExperiments/timelinessDisruption/newexp_V32E2D5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=32, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, concurVersTime, deltaCT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceQ, workWhenQuiescenceM, workWhenConcurVersFreenessC, workWhenConcurVersFreenessM, workWhenRequestMQFC, lossWorkByQuiescence, lossWorkByVC_Blocking, lossWorkByVC_ConcurVers 
C19,1380944539,250.0,1045.6553,795.6553,954.96155,704.96155,954.96155,704.96155,188769.75,201243.08,206509.78,223811.3,200870.45,201243.08,28877.7,17301.516,12473.328,372.625
C3,-443350544,250.0,8254.104,8004.1035,6167.623,5917.623,6167.623,5917.623,1503008.9,3427856.0,644867.94,4863424.5,3400435.0,3427856.0,29991.535,4218556.5,1924847.1,27421.0
C10,66651665,250.0,1618.6238,1368.6238,1613.2535,1363.2535,1613.2535,1363.2535,443983.72,512920.06,430718.03,515203.56,512462.28,512920.06,28559.584,84485.53,68936.34,457.78125
C1,-1385530526,250.0,954.8123,704.8123,950.7792,700.7792,950.7792,700.7792,277854.56,281853.78,276359.47,283672.8,281789.66,281853.78,29386.693,7313.3438,3999.2188,64.125
C16,-1040023681,250.0,1324.5691,1074.5691,1310.1678,1060.1678,1310.1678,1060.1678,284000.4,299840.4,285339.6,303843.2,299698.4,299840.4,27958.57,18503.594,15840.0,142.0
C8,1909811994,250.0,2576.6768,2326.6768,1738.4481,1488.4481,1738.4481,1488.4481,363349.84,568654.94,357299.88,888590.25,563458.9,568654.94,30837.146,531290.4,205305.12,5196.0625
C8,-463642527,250.0,1055.7009,805.7009,971.6717,721.6717,971.6717,721.6717,215314.27,229410.3,234508.56,255622.14,229120.52,229410.27,31427.994,21113.578,14096.031,289.75
C10,481889107,250.0,872.5487,622.5487,759.16156,509.16156,759.16156,509.16156,175208.05,181471.6,212250.28,222921.2,181309.78,181471.6,30843.42,10670.922,6263.547,161.8125
C15,1466068709,250.0,707.3845,457.38452,596.88794,346.88794,596.88794,346.88794,112734.47,114813.38,141535.42,146326.27,114732.93,114813.38,28795.604,4790.8516,2078.9219,80.453125
C1,542933640,250.0,3635.3162,3385.3162,1053.8806,803.8806,1053.8806,803.8806,230781.61,290594.1,424531.84,1303674.6,285245.62,290594.1,28991.365,879142.75,59812.484,5348.4688
C9,-31587717,250.0,756.88086,506.88086,623.8949,373.8949,623.8949,373.8949,108221.414,118287.09,134831.39,151441.47,117983.12,118287.09,28498.648,16610.078,10065.68,303.97656
C12,-1608197371,250.0,2825.2893,2575.2893,2457.6738,2207.6738,2457.6738,2207.6738,577906.9,692323.5,609082.94,810509.3,690811.9,692323.5,27521.484,201426.38,114416.625,1511.625
C7,-806685258,250.0,2588.056,2338.056,2533.6697,2283.6697,2533.6697,2283.6697,608769.4,868351.8,519299.8,890093.94,865087.0,868351.8,28963.53,370794.16,259582.44,3264.8125
C7,1337272588,250.0,2603.605,2353.605,2097.225,1847.2251,2097.225,1847.2251,402436.66,585373.1,310526.25,761432.5,578279.0,585373.1,27580.396,450906.28,182936.5,7094.125
C16,1134486876,250.0,736.72076,486.72076,748.13873,498.13873,748.13873,498.13873,144575.72,150769.33,140083.69,147888.17,150726.84,150769.33,27161.713,7804.492,6193.617,42.492188
C13,408405954,250.0,903.4585,653.4585,903.4585,653.4585,903.4585,653.4585,219698.64,227915.39,218104.31,227915.39,227791.34,227915.39,29458.635,9811.078,8216.75,124.046875
C23,707954076,250.0,2033.4001,1783.4001,1954.9584,1704.9584,1954.9584,1704.9584,444329.16,499282.88,452326.72,522661.25,498744.1,499282.84,26452.867,70334.53,54953.72,538.75
C24,698709310,250.0,759.3285,509.3285,711.39276,461.39276,711.39276,461.39276,143285.75,147279.28,155193.8,162019.66,147182.6,147279.28,28424.297,6825.8594,3993.5312,96.6875
C18,286052801,250.0,1758.9972,1508.9972,1749.5623,1499.5623,1749.5623,1499.5623,555498.6,588687.1,553503.3,592512.06,588490.8,588687.06,30030.766,39008.75,33188.5,196.25
C8,-190541709,250.0,3952.8096,3702.8096,3864.0605,3614.0605,3864.0605,3614.0605,859836.3,1497837.1,564544.75,1537082.9,1491132.5,1497837.1,30161.33,972538.06,638000.75,6704.625
C2,-763205672,250.0,1737.4131,1487.4131,1601.4073,1351.4073,1601.4073,1351.4073,328033.78,420943.25,252798.9,458119.16,416983.8,420943.22,27092.283,205320.25,92909.47,3959.4062
C17,-1512022076,250.0,1181.5104,931.5104,976.06165,726.06165,976.06165,726.06165,206238.66,221120.38,254437.78,278037.7,220955.56,221120.36,29027.436,23599.906,14881.719,164.79688
C24,-2041392862,250.0,836.61774,586.61774,811.86005,561.86005,811.86005,561.86005,173682.28,181671.0,178037.92,188623.75,181548.03,181671.0,31705.465,10585.828,7988.7188,122.96875
C4,-1124915830,250.0,1039.3773,789.3773,336.53394,86.533936,336.53394,86.533936,49950.055,50158.094,260310.39,269680.8,50141.336,50158.09,29802.373,9370.422,208.03516,16.751953
C10,174823762,250.0,1197.9078,947.90784,1190.4467,940.44666,1190.4467,940.44666,236048.73,264281.12,221492.17,266181.78,263608.53,264281.12,28400.129,44689.61,28232.39,672.59375
C4,-1668190253,250.0,482.4489,232.44891,363.043,113.043,363.043,113.043,59843.746,60272.445,89438.68,91473.65,60216.83,60272.445,32402.82,2034.9688,428.69922,55.61914
C16,1799436767,250.0,758.3538,508.35382,742.86334,492.86334,742.86334,492.86334,132962.84,135775.38,134394.16,138952.25,135700.38,135775.38,27784.955,4558.0938,2812.5312,75.0
C10,-1555590367,250.0,2467.793,2217.793,1740.0857,1490.0857,1740.0857,1490.0857,534532.3,583889.8,744640.8,869568.8,583159.6,583889.8,32741.496,124928.0,49357.5,730.1875
C1,650433521,250.0,981.9707,731.9707,704.07965,454.07965,704.07965,454.07965,139757.58,146419.11,189587.53,217728.02,145931.61,146419.11,29373.557,28140.484,6661.5312,487.5
C5,-648533003,250.0,2682.8494,2432.8494,2669.7065,2419.7065,2669.7065,2419.7065,328029.8,895614.7,127396.53,900993.25,884963.0,895614.7,27842.205,773596.75,567584.9,10651.6875
C18,412928697,250.0,1714.1995,1464.1995,923.74414,673.74414,923.74414,673.74414,208143.08,218127.06,429884.56,492289.12,217547.9,218127.05,28491.645,62404.562,9983.984,579.1406
C4,952822115,250.0,1954.214,1704.214,1577.0138,1327.0138,1577.0138,1327.0138,347804.8,446042.7,272895.4,574109.56,441019.88,446042.66,33882.062,301214.16,98237.875,5022.7812
C12,-1720755923,250.0,5970.2715,5720.2715,5058.5615,4808.5615,5058.5615,4808.5615,1398401.5,2183865.5,1335156.4,2622390.2,2180183.2,2183865.5,28910.662,1287233.8,785463.9,3682.25
C22,713249548,250.0,877.00665,627.00665,822.9595,572.9595,822.9595,572.9595,193456.4,199277.53,210678.12,217694.28,199162.52,199277.52,28889.832,7016.1562,5821.125,115.0
C4,826247555,250.0,2018.01,1768.01,1158.1014,908.10144,1158.1014,908.10144,197101.75,294119.12,166277.56,560593.4,289828.4,294119.12,29776.25,394315.8,97017.375,4290.7188
C7,785368874,250.0,1889.439,1639.439,1404.2777,1154.2777,1404.2777,1154.2777,270793.34,336751.56,318757.38,472277.94,335550.28,336751.56,30277.975,153520.56,65958.22,1201.2812
C14,1006981601,250.0,1143.0027,893.0027,760.0295,510.02948,760.0295,510.02948,184249.78,189633.5,329465.88,350761.53,189535.81,189633.5,29243.697,21295.656,5383.7188,97.6875
C21,114827670,250.0,1018.30536,768.30536,1016.42303,766.42303,1016.42303,766.42303,224336.84,235839.94,223582.42,236348.62,235709.25,235839.92,31326.342,12766.203,11503.094,130.67188
C19,316430616,250.0,961.75287,711.75287,803.7247,553.7247,803.7247,553.7247,210863.7,217016.02,266455.2,277341.38,216903.11,217016.03,31503.047,10886.1875,6152.3125,112.921875
C12,-406689046,250.0,662.70294,412.70294,473.4289,223.4289,473.4289,223.4289,83660.086,84984.06,135094.0,140832.6,84941.164,84984.07,30055.854,5738.5938,1323.9766,42.90625
C9,-9578651,250.0,1941.9531,1691.9531,1925.6097,1675.6097,1925.6097,1675.6097,460906.0,558459.8,421816.75,564127.6,556998.3,558459.8,30211.225,142310.84,97553.78,1461.5
C7,103950130,250.0,1534.5172,1284.5172,1494.4852,1244.4852,1494.4852,1244.4852,370060.0,418241.72,362316.53,431600.2,417686.5,418241.7,29128.562,69283.66,48181.72,555.1875
C2,428964495,250.0,2699.2192,2449.2192,982.1465,732.1465,982.1465,732.1465,244852.2,262953.3,652095.44,999357.94,261121.19,262953.3,29802.148,347262.5,18101.094,1832.125
C14,277769676,250.0,855.5467,605.5467,843.96735,593.96735,843.96735,593.96735,180511.84,185433.38,181867.36,189384.9,185308.67,185433.38,27202.516,7517.547,4921.5312,124.703125
C3,1602222556,250.0,2338.2712,2088.2712,1584.4026,1334.4026,1584.4026,1334.4026,191779.27,405890.34,127048.69,637032.5,399688.66,405890.3,29384.965,509983.84,214111.06,6201.6562
C2,1124888674,250.0,3329.9338,3079.9338,2468.2932,2218.2932,2468.2932,2218.2932,606474.3,758325.44,621570.6,1077345.0,754745.5,758325.44,29332.047,455774.38,151851.12,3579.9375
C23,-612012627,250.0,1477.7739,1227.7739,1470.8351,1220.8351,1470.8351,1220.8351,473836.44,510510.0,473576.88,513326.03,510276.2,510509.97,33463.504,39749.156,36673.562,233.78125
C28,1996655901,250.0,2500.9414,2250.9414,2490.0322,2240.0322,2490.0322,2240.0322,903532.56,994814.94,905256.25,1000064.1,994518.94,994814.94,31997.156,94807.94,91282.375,296.0
C13,-1298180151,250.0,1272.1511,1022.1511,1095.0522,845.05225,1095.0522,845.05225,239973.78,257503.75,278343.28,306313.75,257278.9,257503.75,30404.852,27970.484,17529.969,224.85938
C1,80545937,250.0,1967.1377,1717.1377,1768.493,1518.493,1768.493,1518.493,265973.84,454599.66,136688.45,511886.06,449387.06,454599.66,30537.959,375197.6,188625.8,5212.5938
C25,-712186726,250.0,493.4408,243.4408,497.88846,247.88846,497.88846,247.88846,83389.44,84827.414,81995.36,83614.2,84768.484,84827.42,27373.588,1618.8477,1437.9844,58.941406
C7,1734157801,250.0,1806.5557,1556.5557,1507.461,1257.461,1507.461,1257.461,314376.88,437805.0,278006.2,539841.3,434463.62,437805.03,28852.521,261835.11,123428.125,3341.4062
C11,1758599912,250.0,4660.666,4410.666,4635.366,4385.366,4635.366,4385.366,1169581.1,1779784.8,1104339.8,1791034.0,1777554.9,1779784.9,28409.375,686694.25,610203.6,2230.0
C5,1220024408,250.0,3016.0723,2766.0723,2521.971,2271.971,2521.971,2271.971,565809.6,904779.2,301724.4,1117909.9,892544.25,904779.1,27169.58,816185.44,338969.56,12234.875
C15,110083800,250.0,1009.294,759.294,998.9837,748.9837,998.9837,748.9837,239442.78,256060.14,240086.95,259494.03,255890.19,256060.14,31384.42,19407.078,16617.36,169.95312
C12,-2135800093,250.0,4862.476,4612.476,4553.468,4303.468,4553.468,4303.468,1409910.4,1854390.9,1236962.1,1998633.2,1851247.0,1854390.9,30854.816,761671.1,444480.5,3143.875
C15,1702456891,250.0,1954.7804,1704.7804,1942.6862,1692.6862,1942.6862,1692.6862,541657.06,588711.1,537570.8,593376.2,588500.7,588711.1,27974.32,55805.375,47054.062,210.4375
C20,-503307268,250.0,4184.519,3934.519,4181.224,3931.224,4181.224,3931.224,1479425.5,1722462.8,1465348.5,1723995.6,1722100.4,1722462.9,26568.684,258647.12,243037.25,362.5
C9,1213087600,250.0,1157.9979,907.9979,775.6515,525.6515,775.6515,525.6515,161420.75,174972.05,250856.5,288148.03,174499.69,174972.06,30400.047,37291.53,13551.297,472.375
C9,-1081705337,250.0,890.2945,640.2945,898.3614,648.3614,898.3614,648.3614,186567.06,192059.27,183420.14,189912.98,191980.05,192059.25,28378.084,6492.8438,5492.2188,79.203125
C23,-2965150,250.0,1871.1182,1621.1182,1546.8218,1296.8218,1546.8218,1296.8218,461207.5,485693.53,583322.25,625066.06,485506.47,485693.5,29532.658,41743.812,24486.031,187.03125
C18,-1128452549,250.0,1052.9861,802.9861,986.0598,736.0598,986.0598,736.0598,218555.69,228038.34,234661.6,245965.73,227954.47,228038.34,31633.803,11304.141,9482.656,83.875
C2,-528027027,250.0,1705.9143,1455.9143,1538.8746,1288.8746,1538.8746,1288.8746,349065.0,380533.8,348430.38,428905.34,379402.22,380533.8,27992.477,80474.97,31468.812,1131.5938
C6,1980218242,250.0,2285.1892,2035.1892,2233.5063,1983.5063,2233.5063,1983.5063,431032.38,697029.75,321971.34,716244.9,692030.06,697029.75,29756.416,394273.5,265997.34,4999.6875
C16,-1577489105,250.0,1923.5715,1673.5715,1295.5773,1045.5773,1295.5773,1045.5773,324061.3,359631.03,481530.9,592916.94,358770.75,359631.03,29565.658,111386.0,35569.72,860.28125
C15,468501319,250.0,817.45654,567.45654,592.7862,342.7862,592.7862,342.7862,134561.02,136464.05,214002.67,219952.86,136414.02,136464.05,30693.428,5950.1875,1903.0312,50.03125
C5,-1869548146,250.0,4227.379,3977.379,1550.503,1300.503,1550.503,1300.503,414587.6,532128.94,680296.94,1702815.1,524771.56,532128.8,31358.754,1022518.2,117541.34,7357.25
C17,-1409282735,250.0,821.18445,571.18445,444.9574,194.9574,444.9574,194.9574,75531.086,76693.02,197755.6,203162.77,76633.97,76693.03,30497.111,5407.172,1161.9375,59.0625
C12,159747449,250.0,1045.5863,795.5863,848.53766,598.53766,848.53766,598.53766,208697.0,215041.69,280911.38,293925.56,214946.86,215041.7,26721.113,13014.172,6344.6875,94.84375
C22,2084122642,250.0,1166.4912,916.4912,1133.9482,883.94824,1133.9482,883.94824,329330.75,351817.62,339102.88,365823.84,351602.94,351817.66,30637.21,26720.969,22486.875,214.71875
C6,176527414,250.0,1152.2269,902.2269,1094.2998,844.2998,1094.2998,844.2998,245469.19,265017.66,252699.47,282693.16,264595.7,265017.66,26535.318,29993.688,19548.469,421.96875
C3,1949557543,250.0,926.1628,676.1628,777.7981,527.7981,777.7981,527.7981,161833.86,167903.27,195289.28,210741.39,167761.03,167903.27,29820.332,15452.109,6069.4062,142.23438
C3,-2124536784,250.0,1518.1384,1268.1384,625.9436,375.9436,625.9436,375.9436,126835.15,130657.77,355949.75,412361.75,130111.26,130657.77,30739.605,56412.0,3822.6328,546.5156
C25,-1402574388,250.0,1260.6017,1010.6017,1260.6017,1010.6017,1260.6017,1010.6017,272394.12,292460.34,266673.34,292460.34,292233.38,292460.3,28515.709,25786.984,20066.203,226.9375
C10,357533351,250.0,1039.8894,789.8894,1035.4988,785.4988,1035.4988,785.4988,206772.11,218842.31,205362.17,220053.98,218768.05,218842.31,26199.408,14691.8125,12070.203,74.265625
C2,-745000173,250.0,1818.9785,1568.9785,1768.064,1518.064,1768.064,1518.064,308646.62,535229.6,156532.58,551982.6,527558.75,535229.6,29958.166,395450.06,226583.0,7670.875
C21,119658930,250.0,909.15356,659.15356,908.4228,658.4228,908.4228,658.4228,205720.62,211314.19,204682.28,211535.77,211231.4,211314.19,31021.242,6853.5,5593.5625,82.78125
C19,-47748695,250.0,1595.223,1345.223,1592.3271,1342.3271,1592.3271,1342.3271,424014.62,453146.25,422093.97,454115.8,452985.66,453146.25,33382.297,32021.812,29131.625,160.5625
C4,732230767,250.0,1248.2998,998.2998,657.5564,407.5564,657.5564,407.5564,135589.19,142917.36,271452.88,319366.22,142384.11,142917.34,32497.629,47913.344,7328.1797,533.2422
C20,-286604446,250.0,1737.6864,1487.6864,1732.4117,1482.4117,1732.4117,1482.4117,446828.3,481422.34,439605.75,483186.7,481135.1,481422.34,30312.63,43580.938,34594.03,287.25
C16,-1058345380,250.0,2747.4102,2497.4102,2296.2954,2046.2954,2296.2954,2046.2954,598888.75,744446.06,655515.56,910682.7,742637.8,744446.06,26676.86,255167.12,145557.31,1808.25
C5,2097610983,250.0,1183.5458,933.5458,627.8179,377.81787,627.8179,377.81787,133518.05,135681.64,303795.78,326667.8,135386.88,135681.64,29571.395,22872.031,2163.5938,294.76562
C12,408255009,250.0,5642.9463,5392.9463,5635.2964,5385.2964,5635.2964,5385.2964,2086722.2,3365538.8,1802388.8,3370761.0,3362147.0,3365538.8,25539.088,1568372.4,1278816.6,3391.75
C8,117000257,250.0,991.77856,741.77856,991.77856,741.77856,991.77856,741.77856,230176.31,245624.03,229283.12,245624.05,245486.38,245624.03,28206.943,16340.922,15447.719,137.65625
C23,-681037470,250.0,3012.8887,2762.8887,1758.9408,1508.9408,1758.9408,1508.9408,571298.8,631070.8,1048660.0,1209297.2,630590.75,631070.8,30596.82,160637.19,59772.0,480.0625
