# ExperimentSet [id=resultsExperiments/timelinessDisruption/newexp_V4E2D5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=4, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, concurVersTime, deltaCT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceQ, workWhenQuiescenceM, workWhenConcurVersFreenessC, workWhenConcurVersFreenessM, workWhenRequestMQFC, lossWorkByQuiescence, lossWorkByVC_Blocking, lossWorkByVC_ConcurVers 
C1,713249548,250.0,479.3119,229.31189,409.18475,159.18475,409.18475,159.18475,4073.5881,4663.8447,4311.137,5939.242,4625.5137,4663.844,2481.4768,1628.1047,590.25635,38.330566
C2,826247555,250.0,444.61862,194.61862,355.17096,105.17096,355.17096,105.17096,3655.56,3865.2935,3834.296,5111.2227,3831.9397,3865.2935,2652.0317,1276.9268,209.7334,33.35376
C1,785368874,250.0,520.1819,270.1819,497.44412,247.44412,497.44412,247.44412,7252.535,8203.858,5606.4253,8508.278,8109.444,8203.858,3676.181,2901.853,951.32324,94.41455
C3,1006981601,250.0,932.2848,682.2848,930.5645,680.5645,930.5645,680.5645,8958.751,14891.024,7343.648,14925.657,14774.723,14891.024,2557.3079,7582.01,5932.274,116.30176
C1,114827670,250.0,441.8175,191.8175,406.23883,156.23883,406.23883,156.23883,4899.465,5465.8853,4580.221,6197.6836,5407.8457,5465.8853,3064.7883,1617.4622,566.4204,58.039307
C3,316430616,250.0,703.2366,453.23657,625.8262,375.82617,625.8262,375.82617,9302.361,13023.682,9319.453,14208.555,12952.746,13023.682,4196.0654,4889.1016,3721.3203,70.93457
C2,-406689046,250.0,560.5758,310.5758,493.67258,243.67258,493.67258,243.67258,6226.946,7813.0186,5439.7886,9045.965,7630.0137,7813.0186,3268.883,3606.177,1586.0737,183.00586
C2,-9578651,250.0,426.78528,176.78528,380.98203,130.98203,380.98203,130.98203,4154.1655,4859.996,4133.413,5586.5977,4782.6816,4859.9956,2588.5547,1453.1846,705.83057,77.313965
C1,103950130,250.0,824.5509,574.5509,633.29224,383.29224,633.29224,383.29224,8007.382,10635.291,5934.893,15480.053,10408.4375,10635.291,2331.7656,9545.16,2627.9092,226.85352
C1,428964495,250.0,431.7862,181.7862,392.7295,142.72949,392.7295,142.72949,4302.8574,4805.5312,3952.4688,5244.9688,4755.5312,4805.5312,2357.1516,1292.5,502.67383,50.0
C1,277769676,250.0,816.0478,566.0478,668.03674,418.03674,668.03674,418.03674,9314.476,12761.295,8983.461,15325.67,12586.888,12761.295,3582.9807,6342.209,3446.8193,174.40723
C2,1602222556,250.0,440.69702,190.69702,429.92203,179.92203,429.92203,179.92203,4931.2305,6582.56,4514.2163,6771.7363,6431.205,6582.559,2713.0044,2257.52,1651.3296,151.35376
C3,1124888674,250.0,633.6709,383.6709,580.8374,330.8374,580.8374,330.8374,5369.376,7925.1895,5413.117,8994.791,7837.964,7925.1895,2536.775,3581.674,2555.8135,87.225586
C2,-612012627,250.0,482.67914,232.67914,363.1808,113.180786,363.1808,113.180786,4975.5205,5257.083,5249.543,7082.377,5171.196,5257.0835,3317.1523,1832.8335,281.5625,85.88721
C1,1996655901,250.0,831.6814,581.6814,812.20374,562.20374,812.20374,562.20374,9068.808,15223.023,6704.7207,15662.763,14983.863,15223.025,3148.3467,8958.042,6154.216,239.16309
C2,-1298180151,250.0,508.62006,258.62006,303.89575,53.895752,303.89575,53.895752,3297.7517,3401.2974,3913.0107,6888.557,3381.2976,3401.2974,2691.6768,2975.5464,103.545654,19.999756
C3,80545937,250.0,468.27252,218.27252,452.22717,202.22717,452.22717,202.22717,5297.301,5931.566,5009.789,6110.8574,5901.566,5931.566,3021.5762,1101.0684,634.26514,30.0
C1,-712186726,250.0,406.68713,156.68713,339.31192,89.31192,339.31192,89.31192,3962.038,4131.911,3960.596,5154.9707,4072.739,4131.911,2708.1184,1194.3748,169.87329,59.172363
C1,1734157801,250.0,496.9034,246.90341,425.36945,175.36945,425.36945,175.36945,5451.3955,6470.929,5077.7817,7539.8,6385.422,6470.929,3384.7273,2462.0176,1019.5337,85.50708
C1,1758599912,250.0,742.9113,492.91132,703.3931,453.39313,703.3931,453.39313,8393.872,12669.06,7977.354,13358.157,12457.893,12669.061,3024.5361,5380.803,4275.1875,211.16699
C1,1220024408,250.0,693.12244,443.12244,697.0457,447.04572,697.0457,447.04572,8289.924,12290.266,6423.169,12202.87,12023.012,12290.267,2862.3464,5779.701,4000.3418,267.25488
C3,110083800,250.0,818.9275,568.9275,817.7596,567.7596,817.7596,567.7596,8896.473,14054.2705,7768.8906,14064.865,13984.997,14054.271,2888.677,6295.9746,5157.798,69.274414
C1,-2135800093,250.0,410.57214,160.57214,354.7634,104.7634,354.7634,104.7634,4246.6743,4526.1387,4201.9673,5300.087,4474.825,4526.1387,2825.299,1098.1196,279.4641,51.313232
C1,1702456891,250.0,553.07654,303.07654,324.29218,74.292175,324.29218,74.292175,3500.8623,3708.682,4416.498,8729.407,3647.85,3708.682,2380.7056,4312.909,207.81958,60.831787
C3,-503307268,250.0,565.11334,315.11334,552.8405,302.8405,552.8405,302.8405,5478.4697,7328.8677,5188.869,7590.8945,7279.702,7328.8677,2472.5457,2402.0251,1850.3982,49.166016
C2,1213087600,250.0,739.8746,489.87457,595.626,345.62598,595.626,345.62598,7656.2104,10956.636,6827.6655,13937.239,10690.956,10956.636,3395.2039,7109.573,3300.4248,265.6797
C3,-1081705337,250.0,831.61176,581.61176,826.43634,576.43634,826.43634,576.43634,10546.119,15772.497,9805.2,15861.503,15710.6,15772.496,3081.6375,6056.3027,5226.378,61.896484
C1,-2965150,250.0,504.5411,254.5411,468.87186,218.87186,468.87186,218.87186,4353.9766,5663.13,3697.9146,6346.017,5564.0776,5663.13,2214.1943,2648.1025,1309.1533,99.052246
C1,-1128452549,250.0,436.47726,186.47726,434.18152,184.18152,434.18152,184.18152,4579.1616,6077.932,4426.625,6110.797,6007.6577,6077.932,2984.9272,1684.1719,1498.7705,70.274414
C2,-528027027,250.0,399.6963,149.69629,346.4367,96.43671,346.4367,96.43671,4417.124,4531.2188,4456.6035,5074.455,4523.106,4531.2188,3519.6238,617.8513,114.09448,8.112549
C2,1980218242,250.0,718.1487,468.14868,528.61005,278.61005,528.61005,278.61005,6713.382,8733.105,6064.5137,11723.932,8588.977,8733.105,3034.398,5659.4175,2019.7236,144.1289
C2,-1577489105,250.0,543.9387,293.93872,380.54977,130.54977,380.54977,130.54977,4678.721,5038.0684,4556.6533,7750.4297,4993.069,5038.0684,2942.2385,3193.7766,359.34717,44.99951
C2,468501319,250.0,492.57257,242.57257,422.70706,172.70706,422.70706,172.70706,5561.412,6227.031,4670.6094,7338.667,6142.0317,6227.031,3356.964,2668.0576,665.6184,84.99878
C1,-1869548146,250.0,443.9253,193.9253,360.04395,110.043945,360.04395,110.043945,3483.5327,3844.4197,3418.9092,5010.183,3794.4197,3844.4197,2366.728,1591.2739,360.88696,50.0
C3,-1409282735,250.0,704.4504,454.45038,718.61554,468.61554,718.61554,468.61554,6846.9653,11281.698,5218.9595,10959.637,11186.198,11281.698,2578.2607,5740.6772,4434.733,95.5
C1,159747449,250.0,518.608,268.60797,520.47925,270.47925,520.47925,270.47925,4875.3184,6536.6694,4006.537,6515.335,6458.961,6536.6694,2316.4102,2508.7979,1661.3511,77.708496
C2,2084122642,250.0,401.08405,151.08405,349.2571,99.25711,349.2571,99.25711,4286.8623,4470.1826,4076.555,5326.476,4434.381,4470.183,2951.9766,1249.9211,183.32031,35.802246
C3,176527414,250.0,502.47708,252.47708,481.22324,231.22324,481.22324,231.22324,6555.0713,7194.196,6497.627,7622.5493,7167.2637,7194.1953,2955.383,1124.9221,639.1245,26.932129
C3,1949557543,250.0,662.1359,412.13593,510.50305,260.50305,510.50305,260.50305,6617.762,8453.011,7395.525,11774.593,8393.011,8453.011,3343.4465,4379.0684,1835.2488,60.0
C2,-2124536784,250.0,495.21875,245.21875,447.84927,197.84927,447.84927,197.84927,6343.4966,7398.424,5765.0273,8097.5913,7340.323,7398.424,3979.4688,2332.564,1054.9272,58.100586
C2,-1402574388,250.0,458.57513,208.57513,457.37888,207.37888,457.37888,207.37888,5530.031,6434.485,4828.0674,6451.758,6355.44,6434.484,3121.7637,1623.6904,904.4541,79.043945
C2,357533351,250.0,430.7132,180.7132,417.28415,167.28415,417.28415,167.28415,5267.8643,6005.648,4688.7515,6228.1045,5913.165,6005.6475,3226.6597,1539.353,737.78394,92.482666
C2,-745000173,250.0,445.3659,195.3659,397.39398,147.39398,397.39398,147.39398,3975.6943,4627.163,3363.707,5392.497,4501.128,4627.163,2317.05,2028.79,651.46875,126.03516
C1,119658930,250.0,442.35223,192.35223,315.70102,65.70102,315.70102,65.70102,3068.5815,3135.7153,3367.461,5384.712,3110.2017,3135.7153,2105.5068,2017.251,67.13379,25.513672
C1,-47748695,250.0,603.49146,353.49146,592.5494,342.54938,592.5494,342.54938,6625.959,8795.798,5362.277,8984.073,8598.26,8795.798,2723.076,3621.796,2169.8386,197.53809
C2,732230767,250.0,678.8189,428.8189,576.86554,326.86554,576.86554,326.86554,6241.632,8579.01,4965.768,10930.88,8350.469,8579.009,2140.7493,5965.112,2337.378,228.54004
C1,-286604446,250.0,473.05,223.04999,464.80237,214.80237,464.80237,214.80237,4804.351,5919.6973,3956.2385,6050.1055,5854.2734,5919.6973,2733.7317,2093.867,1115.3462,65.42383
C2,-1058345380,250.0,601.88513,351.88513,574.50195,324.50195,574.50195,324.50195,6474.9326,8539.965,5643.7886,9099.8545,8339.597,8539.965,2673.413,3456.0657,2065.0322,200.36816
C1,2097610983,250.0,470.06683,220.06683,326.55045,76.550446,326.55045,76.550446,2840.8215,2867.826,3290.2192,4410.2285,2867.826,2867.826,2280.5603,1120.0093,27.004639,2.4414062E-4
C1,408255009,250.0,414.24362,164.24362,407.04623,157.04623,407.04623,157.04623,5581.2397,6026.078,5046.64,6110.493,5966.078,6026.078,3811.4385,1063.853,444.83838,60.0
C1,117000257,250.0,703.2699,453.2699,684.47345,434.47345,684.47345,434.47345,6755.123,8133.644,4911.0264,8361.745,8032.0474,8133.6445,3104.793,3450.7183,1378.5208,101.59668
C2,-681037470,250.0,410.62866,160.62866,309.5677,59.567688,309.5677,59.567688,4371.5215,4545.243,4811.618,5804.881,4515.243,4545.243,3403.6772,993.2627,173.72168,30.0
