resultsExperiments/blockingVsWaiting/N16MA300.0del5.0
seed,blockingTime,readyTime

-1286082570,694.34766,1027.957,
-1343278692,718.2583,5444.062,
-390706926,408.68274,42498.535,
-488269753,1591.9927,2107.4746,
1355994690,470.73535,3791.7222,
-1870576674,684.6531,9439.713,
893439232,431.39734,2941.6465,
1224357370,512.5563,40487.242,
-1000844826,354.82507,22100.64,
-410467215,1369.0464,35408.6,
-769891236,509.03467,5268.8555,
-1643004735,548.9136,5978.4297,
1245262285,717.8528,4059.456,
-1930500567,474.28943,48500.0,
57707875,410.04834,24184.562,
1491976541,982.3352,1757.2078,
-1744824489,941.98047,6280.337,
-1177242190,611.58887,41187.188,
430749522,537.6472,10632.724,
1899147052,830.5237,6919.793,
-918847619,699.4929,25860.648,
67065317,590.46924,12849.269,
843147817,897.2212,8109.033,
1755827864,610.0906,12144.685,
1618786872,146.72327,9319.14,
-1529139876,493.94153,6457.611,
-1419925839,268.61316,15320.725,
-1295204656,412.71008,3075.1094,
-146508765,827.3291,1628.0176,
776520,632.8081,7634.0566,
1993589440,1372.3792,3577.0918,
-1528801606,436.56262,46374.04,
-1745111458,828.02563,8983.073,
1183316353,1171.021,17728.246,
12142011,974.0232,28059.77,
163586344,533.57886,31397.266,
362971318,524.9346,7012.5625,
-73586210,1209.4001,1210.1731,
361335133,419.75818,11929.815,
1741088841,666.58813,15096.113,
-473210366,715.8728,33170.812,
707378374,436.31348,13682.439,
-1043651914,611.42236,3706.585,
507774049,466.44458,29858.443,
2030940879,1133.5806,45533.43,
924781319,901.0149,4910.264,
1991530357,522.3718,1600.1011,
-745774660,557.0752,18705.307,
-1936828865,654.48584,10913.283,
2084072678,662.5974,48500.0,
1145774953,565.2871,1846.6621,
-2025754144,747.6548,13000.956,
249111853,380.6996,898.86646,
-1879035786,578.76904,20003.717,
-431910332,670.89746,14995.111,
-1116111871,506.2218,15649.186,
-2059180139,282.78052,11428.516,
1207771437,822.2229,9048.309,
-308842078,1531.1108,4171.3525,
305660089,1092.562,5809.716,
-5111757,863.8794,6907.6953,
-596085581,350.1776,35650.027,
-99180727,803.8784,9815.607,
-2141444872,444.82788,48500.0,
-1323028887,192.04468,29316.975,
-67817219,343.60645,39601.426,
-1135642702,513.8706,5024.5776,
1595299896,639.18506,1253.5413,
-569505179,854.3679,6712.3477,
1013931930,611.5508,19138.18,
521087176,619.4297,1272.3589,
-1672107531,597.8428,3104.6558,
1453072259,674.35205,48500.0,
-217406900,483.02283,35397.316,
1185017070,481.2207,5605.299,
-860847524,742.93604,5153.908,
-1330919185,722.8594,976.68066,
-1522729766,631.5813,4141.828,
416248391,585.4429,9024.846,
22262338,1320.69,21962.32,
1943680142,476.04126,13885.005,
-1443108828,690.7566,12655.385,
1251996208,132.90857,2869.537,
-574747049,374.07288,26215.371,
331755550,723.5171,11743.314,
725549688,1249.9202,41711.36,
-723731183,549.48926,48500.0,
-2135029349,363.28345,4619.7256,
-138468197,691.3716,2666.1104,
428667171,330.8545,24198.543,
-2044248491,688.25073,15763.0,
-1853226225,604.5935,37552.164,
-1646402588,308.96448,8469.086,
830228297,209.05786,13220.346,
-844251978,219.97656,19676.818,
706951856,516.93774,48500.0,
-1205195618,570.61914,24683.049,
1734051321,873.0354,5024.7017,
-332047683,451.80505,2681.6294,
-1497456224,397.8484,48066.89,
