# ExperimentSet [id=resultsExperiments/timelinessDisruption/V8E2D_5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=8, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceM, workWhenQuiescenceQ, workWhenRequestF, workWhenRequestM, workWhenRequestQ, lossWorkByQu, lossWorkByVC
C3,-1720755923,250.0,432.7185,182.7185,404.01926,154.01926,10712.137,11996.49,12767.02,10433.183,6578.3394,6578.3394,6578.3394,2333.837,1284.3535
C1,713249548,250.0,502.92975,252.92975,383.85422,133.85422,9906.6045,11304.681,15329.926,10724.235,5815.7607,5815.7607,5815.7607,4605.6904,1398.0762
C5,826247555,250.0,616.20264,366.20264,606.76636,356.76636,17583.455,20743.338,21165.664,17041.822,5481.3047,5481.3047,5481.3047,4123.842,3159.8828
C1,785368874,250.0,774.3626,524.3626,752.1541,502.1541,17428.049,23927.258,25008.783,11867.5625,6520.1597,6520.16,6520.16,13141.221,6499.209
C6,1006981601,250.0,1103.1101,853.1101,1103.1101,853.1101,36964.16,54722.15,54722.15,32340.68,5837.738,5837.738,5837.7383,22381.469,17757.988
C2,114827670,250.0,773.37756,523.37756,667.9484,417.94843,18871.666,23203.695,27891.398,16415.146,6458.6206,6458.6216,6458.6206,11476.252,4332.0293
C2,316430616,250.0,757.11115,507.11115,447.96338,197.96338,12038.24,13592.194,26681.396,11943.21,6799.5645,6799.5645,6799.5645,14738.187,1553.9541
C3,-406689046,250.0,427.1161,177.11609,339.71667,89.716675,11225.684,11668.671,15627.736,14556.55,7152.038,7152.038,7152.039,1071.1875,442.9873
C3,-9578651,250.0,769.8565,519.8565,361.34622,111.34622,8504.928,8748.09,27984.54,17036.43,5089.0767,5089.0767,5089.0767,10948.109,243.16211
C2,103950130,250.0,1300.9332,1050.9332,1127.5044,877.5044,39395.223,62643.125,73874.53,23110.475,7814.8457,7814.845,7814.8457,50764.06,23247.904
C2,428964495,250.0,998.9324,748.9324,951.216,701.216,22434.697,43358.77,45894.42,14918.282,5654.3774,5654.377,5654.3774,30976.143,20924.07
C2,277769676,250.0,713.40027,463.40027,537.0793,287.07928,14345.608,17065.615,25537.598,11692.899,5929.9355,5929.9355,5929.9355,13844.698,2720.0068
C4,1602222556,250.0,554.26526,304.26526,544.7753,294.77533,17432.248,19255.188,19621.883,16976.264,7550.1587,7550.1587,7550.1587,2645.6191,1822.9395
C4,1124888674,250.0,601.4911,351.4911,582.7546,332.75458,19996.623,22641.742,23488.299,20580.607,6913.1304,6913.1313,6913.1313,2907.6914,2645.1191
C2,-612012627,250.0,359.4782,109.47821,349.9088,99.90881,11310.48,11600.926,12058.547,11591.773,7190.1304,7190.13,7190.1304,466.77393,290.4458
C3,1996655901,250.0,785.1748,535.1748,781.2527,531.2527,21341.758,30103.58,30283.422,17158.61,5818.8853,5818.8853,5818.8853,13124.8125,8761.822
C3,-1298180151,250.0,953.36633,703.36633,813.36426,563.36426,23938.775,35408.383,43346.23,17672.53,7216.344,7216.344,7216.344,25673.701,11469.607
C6,80545937,250.0,676.62115,426.62115,600.1515,350.1515,18885.764,22034.9,26163.105,20410.309,5990.9746,5990.975,5990.9746,5752.797,3149.1367
C7,-712186726,250.0,794.4648,544.4648,804.9048,554.9048,26802.592,32511.215,32000.344,24221.598,5962.0234,5962.023,5962.0234,7778.746,5708.623
C2,1734157801,250.0,729.8158,479.8158,471.48254,221.48254,13501.227,14487.137,25698.266,17513.945,6132.401,6132.4014,6132.402,8184.3203,985.90967
C1,1758599912,250.0,828.7625,578.7625,624.8004,374.8004,16021.932,21808.453,30797.785,11973.869,5385.316,5385.316,5385.316,18823.916,5786.5215
C3,1220024408,250.0,1195.7195,945.7195,1203.6821,953.6821,34727.16,74700.89,74029.49,22560.91,6788.535,6788.536,6788.5366,51468.58,39973.727
C2,110083800,250.0,509.1385,259.1385,503.83997,253.83997,13934.187,14542.495,14762.021,13638.824,4835.104,4835.1045,4835.1045,1123.1973,608.3086
C1,-2135800093,250.0,1229.6685,979.66846,686.1187,436.1187,18029.484,24755.438,49994.027,16348.106,6205.701,6205.701,6205.701,33645.92,6725.953
C4,1702456891,250.0,902.8287,652.8287,905.8051,655.8051,27139.719,32717.373,32607.846,26485.816,6288.3706,6288.37,6288.37,6122.0312,5577.6562
C6,-503307268,250.0,638.0,388.0,631.76636,381.76636,19748.22,24108.957,24435.074,18793.414,6127.5083,6127.508,6127.5083,5641.66,4360.7363
C2,1213087600,250.0,568.9588,318.9588,531.66125,281.66125,14025.154,16835.727,18473.879,13313.689,5528.3354,5528.3354,5528.335,5160.1885,2810.5723
C6,-1081705337,250.0,837.50146,587.50146,837.0385,587.0385,28460.412,35997.38,36026.87,28116.998,6424.526,6424.526,6424.526,7909.873,7536.967
C2,-2965150,250.0,977.84204,727.84204,820.036,570.036,22472.012,36745.824,46104.89,17222.04,6076.391,6076.391,6076.3916,28882.852,14273.8125
C3,-1128452549,250.0,685.0303,435.03027,650.67535,400.67535,18730.455,23761.895,25062.379,13951.63,6833.123,6833.1226,6833.1226,11110.748,5031.4395
C2,-528027027,250.0,1570.7384,1320.7384,1487.6117,1237.6117,40380.566,104220.414,111716.91,27411.127,6630.72,6630.72,6630.72,84305.78,63839.848
C2,1980218242,250.0,1552.5758,1302.5758,1558.6398,1308.6398,50024.59,82390.586,82025.87,27726.42,6286.5005,6286.5,6286.5005,54299.445,32365.996
C3,-1577489105,250.0,426.13205,176.13205,334.47464,84.47464,8148.7207,8408.734,11528.83,9466.615,5626.4956,5626.4956,5626.4956,2062.2148,260.01367
C4,468501319,250.0,785.8078,535.8078,619.8645,369.8645,17512.852,21436.967,29885.283,18051.354,6064.408,6064.408,6064.408,11833.93,3924.1152
C4,-1869548146,250.0,1748.9474,1498.9474,1737.2958,1487.2958,47309.418,129652.14,130609.71,35235.566,7100.805,7100.805,7100.806,95374.15,82342.72
C6,-1409282735,250.0,763.9967,513.9967,655.60986,405.60986,19308.865,22781.863,27669.0,21535.26,5641.915,5641.915,5641.915,6133.741,3472.999
C4,159747449,250.0,1471.2875,1221.2875,1442.055,1192.055,39240.26,62798.746,64055.01,27946.828,4078.595,4078.5952,4078.595,36108.188,23558.484
C7,2084122642,250.0,862.90625,612.90625,857.63544,607.63544,30392.336,36456.746,36695.832,29190.621,7367.5244,7367.5244,7367.5244,7505.211,6064.41
C1,176527414,250.0,582.6502,332.6502,496.61874,246.61874,14770.225,16499.297,20576.482,15974.942,6056.199,6056.199,6056.199,4601.54,1729.0723
C3,1949557543,250.0,950.0458,700.0458,506.46176,256.46176,17494.373,19364.371,44711.56,21839.521,7118.0776,7118.0776,7118.078,22872.037,1869.998
C1,-2124536784,250.0,1347.0447,1097.0447,1243.6812,993.68115,42253.89,72852.68,79721.5,23766.74,6373.5967,6373.597,6373.597,55954.766,30598.793
C1,-1402574388,250.0,1063.2107,813.2107,1014.16974,764.16974,26307.346,40110.49,41985.79,13784.657,6065.599,6065.5996,6065.599,28201.129,13803.145
C1,357533351,250.0,1080.6721,830.6721,1058.635,808.635,31395.492,53428.47,54736.543,20143.764,6611.1816,6611.182,6611.1826,34592.777,22032.975
C5,-745000173,250.0,430.27884,180.27884,430.27884,180.27884,11857.85,12084.113,12084.114,11439.102,5284.575,5284.575,5284.575,645.0127,226.26367
C1,119658930,250.0,977.8728,727.8728,908.1269,658.1269,21175.305,32924.582,36070.184,17508.832,5555.662,5555.662,5555.662,18561.352,11749.277
C4,-47748695,250.0,2132.2058,1882.2058,2132.082,1882.082,49048.656,129694.6,129701.55,30870.82,5992.558,5992.5576,5992.558,98830.734,80645.95
C2,732230767,250.0,430.3217,180.32169,429.58807,179.58807,12245.709,12827.348,12854.0625,11879.648,5594.6455,5594.646,5594.646,974.41406,581.6382
C1,-286604446,250.0,962.0596,712.0596,591.59595,341.59595,17428.018,21549.607,39333.21,14058.342,6832.9116,6832.912,6832.9126,25274.87,4121.59
C5,-1058345380,250.0,2006.6799,1756.6799,1995.6694,1745.6694,65240.477,117275.39,117819.266,50008.63,7096.531,7096.531,7096.5312,67810.64,52034.914
C1,2097610983,250.0,1065.6722,815.67224,791.5985,541.5985,19574.428,31204.229,46380.41,16270.406,5463.018,5463.018,5463.0186,30110.004,11629.801
C2,408255009,250.0,669.84906,419.84906,482.18942,232.18942,13421.396,14868.943,22234.209,14643.218,6944.2607,6944.261,6944.261,7590.9907,1447.5464
C6,117000257,250.0,1233.8225,983.8225,1232.4696,982.4696,36212.83,58954.53,59038.81,30938.256,6169.448,6169.448,6169.4487,28100.553,22741.703
C4,-681037470,250.0,620.89014,370.89014,616.81274,366.81274,18941.715,22773.238,22943.215,16845.553,8212.837,8212.837,8212.837,6097.662,3831.5234
