resultsExperiments/blockingVsWaiting/N16MA700.0del5.0
seed,blockingTime,readyTime

-1286082570,163.99487,934.75635,
-1343278692,242.1355,3385.2368,
-390706926,472.40527,834.5303,
-488269753,654.2539,754.03955,
1355994690,338.65967,338.65967,
-1870576674,330.68115,2156.607,
893439232,442.80737,1169.5498,
1224357370,932.25195,2813.3022,
-1000844826,983.4414,1207.1807,
-410467215,1694.4648,3706.248,
-769891236,247.78857,247.78857,
-1643004735,239.93774,3607.4443,
1245262285,273.04785,321.8064,
-1930500567,60.0,60.0,
57707875,905.29004,2233.1265,
1491976541,783.5005,884.6792,
-1744824489,332.36084,1503.1772,
-1177242190,1158.5474,2135.8457,
430749522,482.74268,559.3518,
1899147052,238.23657,1556.9312,
-918847619,313.36694,1187.2085,
67065317,423.62012,422.0979,
843147817,766.64014,1633.6064,
1755827864,125.69995,1730.7842,
1618786872,749.41797,4633.9146,
-1529139876,694.06006,806.3179,
-1419925839,60.0,60.0,
-1295204656,90.58887,90.58887,
-146508765,497.34326,497.34326,
776520,1148.7954,5496.575,
1993589440,114.845215,217.87964,
-1528801606,286.8723,286.8723,
-1745111458,1136.6421,1699.1841,
1183316353,852.17676,1944.5352,
12142011,554.2014,1749.8955,
163586344,60.0,60.0,
362971318,42.48828,42.48828,
-73586210,177.00659,304.7444,
361335133,60.0,60.0,
1741088841,394.4995,2229.6626,
-473210366,419.1543,557.96094,
707378374,1090.2656,2426.2017,
-1043651914,600.18945,1865.166,
507774049,256.3413,256.3413,
2030940879,261.83374,2893.6162,
924781319,137.75513,137.75513,
1991530357,577.4092,3313.0483,
-745774660,80.0,80.0,
-1936828865,341.1836,2190.5908,
2084072678,367.2649,438.65015,
1145774953,497.23438,3868.9448,
-2025754144,775.50195,703.88086,
249111853,273.78027,273.78027,
-1879035786,611.2344,1766.707,
-431910332,255.40332,1324.0474,
-1116111871,553.88574,579.313,
-2059180139,668.0835,640.376,
1207771437,515.00635,3404.3325,
-308842078,539.9509,416.5027,
305660089,107.157715,145.45703,
-5111757,561.82227,4998.373,
-596085581,1001.6255,1608.3896,
-99180727,384.27637,407.95215,
-2141444872,115.510254,250.40942,
-1323028887,648.89404,2127.5596,
-67817219,829.0845,2967.6304,
-1135642702,384.83374,384.83374,
1595299896,414.8457,802.521,
-569505179,284.28906,307.79614,
1013931930,564.88525,2478.8472,
521087176,395.74146,446.9746,
-1672107531,919.74805,2198.6333,
1453072259,682.49023,786.8384,
-217406900,201.10571,201.10571,
1185017070,121.811035,5820.9023,
-860847524,1053.9321,1838.5327,
-1330919185,86.48193,86.48193,
-1522729766,200.60059,200.60059,
416248391,567.98315,708.228,
22262338,496.98096,729.05176,
1943680142,520.6001,1190.54,
-1443108828,272.23755,1955.3462,
1251996208,435.3191,3636.4683,
-574747049,1032.9209,1980.3696,
331755550,270.8047,3280.8594,
725549688,629.46094,5246.331,
-723731183,422.55176,770.18164,
-2135029349,50.0,50.0,
-138468197,236.11255,236.11255,
428667171,40.0,40.0,
-2044248491,576.4824,1007.05176,
-1853226225,265.92676,299.44214,
-1646402588,904.16455,1047.7632,
830228297,335.10767,417.4934,
-844251978,793.4336,3978.0088,
706951856,165.52344,564.7627,
-1205195618,353.27563,2526.9731,
1734051321,795.9585,1056.2261,
-332047683,94.19946,94.19946,
-1497456224,437.6985,6396.0576,
