# ExperimentSet [id=resultsExperiments/timelinessDisruption/V16E2D_5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=16, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceM, workWhenQuiescenceQ, workWhenRequestF, workWhenRequestM, workWhenRequestQ, lossWorkByQu, lossWorkByVC
C10,675187325,250.0,1368.2853,1118.2853,1359.3986,1109.3986,132080.86,151116.92,152260.67,126100.89,15174.659,15174.658,15174.658,26159.781,19036.062
C4,1761766398,250.0,718.6619,468.66193,515.73413,265.73413,35106.516,38493.89,58566.918,44195.867,13873.283,13873.284,13873.284,14371.051,3387.373
C13,630898849,250.0,995.48914,745.48914,992.5244,742.5244,78629.53,89103.54,89454.3,77374.51,13563.595,13563.596,13563.594,12079.789,10474.008
C9,-2048043543,250.0,789.5316,539.5316,672.82935,422.82935,59591.7,65160.297,78586.11,70217.73,16238.996,16238.996,16238.996,8368.383,5568.5977
C5,1380944539,250.0,803.8451,553.8451,810.7236,560.7236,59554.453,69362.336,68592.05,55501.594,17261.541,17261.543,17261.541,13090.449,9807.879
C1,-443350544,250.0,1315.4401,1065.4401,526.10565,276.10565,47681.543,48722.613,169905.62,136682.97,13994.389,13994.388,13994.388,33222.656,1041.0703
C9,66651665,250.0,1397.0201,1147.0201,547.1648,297.1648,44616.24,45745.91,163640.6,145034.84,13115.706,13115.708,13115.706,18605.75,1129.6719
C10,-1385530526,250.0,1684.2134,1434.2134,1673.0399,1423.0399,166510.4,211343.34,213041.14,161300.47,14064.043,14064.043,14064.043,51740.67,44832.938
C3,-1040023681,250.0,1576.9156,1326.9156,1420.9618,1170.9618,122138.02,158609.48,177094.8,83826.32,14715.686,14715.686,14715.685,93268.48,36471.46
C7,1909811994,250.0,697.8232,447.82318,695.709,445.70898,51721.234,55489.902,55711.633,50805.86,12617.056,12617.056,12617.056,4905.7734,3768.668
C1,-463642527,250.0,2185.4731,1935.4731,2118.6943,1868.6943,128614.375,266104.66,277076.75,78215.984,12002.579,12002.578,12002.578,198860.78,137490.28
C3,481889107,250.0,1109.2377,859.2377,775.27985,525.27985,52512.996,74541.82,115210.36,35584.37,13912.358,13912.358,13912.358,79625.984,22028.824
C1,1466068709,250.0,1213.4572,963.45715,868.388,618.388,56729.84,82360.66,119560.07,48780.016,14360.722,14360.721,14360.72,70780.055,25630.82
C1,542933640,250.0,816.2222,566.2222,563.3719,313.3719,44706.277,48391.35,77954.805,64023.984,15283.046,15283.046,15283.046,13930.82,3685.0742
C2,-31587717,250.0,922.12024,672.12024,718.67395,468.67395,45493.99,60325.285,80787.734,34292.47,14899.5625,14899.564,14899.564,46495.266,14831.293
C3,-1608197371,250.0,1553.3673,1303.3673,522.0198,272.01978,40625.586,43324.535,188570.14,123771.45,13263.725,13263.725,13263.725,64798.695,2698.9492
C2,-806685258,250.0,2316.7368,2066.7368,2333.017,2083.017,183117.62,422055.78,418441.62,73876.15,12799.435,12799.436,12799.437,344565.47,238938.16
C1,1337272588,250.0,2873.3298,2623.3298,2857.5667,2607.5667,237343.61,522676.12,525790.44,73453.31,14439.336,14439.336,14439.336,452337.12,285332.5
C3,1134486876,250.0,696.3815,446.38147,566.78845,316.78845,33700.066,42137.715,54122.28,27040.4,12632.522,12632.521,12632.522,27081.879,8437.65
C3,408405954,250.0,826.82056,576.82056,667.51697,417.51697,43816.367,57455.844,74267.234,33747.316,11877.424,11877.424,11877.425,40519.92,13639.479
C11,707954076,250.0,735.74036,485.74036,693.82935,443.82935,53330.76,57977.246,62156.887,52462.59,11125.059,11125.058,11125.06,9694.297,4646.4844
C3,698709310,250.0,1344.7893,1094.7893,1204.3516,954.35156,75864.96,121065.05,138147.88,34283.133,12765.004,12765.003,12765.003,103864.75,45200.09
C7,286052801,250.0,1260.2888,1010.2888,1241.1104,991.11035,133852.06,150904.52,153700.34,124688.62,12340.1875,12340.187,12340.187,29011.727,17052.453
C6,-190541709,250.0,677.2008,427.2008,675.4648,425.46478,42136.14,50912.715,51086.645,38272.777,13392.776,13392.776,13392.776,12813.867,8776.574
C14,-763205672,250.0,1074.06,824.06006,1061.779,811.77905,81902.06,95405.43,96596.664,77731.875,13876.668,13876.668,13876.668,18864.793,13503.375
C2,-1512022076,250.0,452.1074,202.10739,471.10635,221.10635,36320.902,36925.31,34622.074,33632.285,15722.534,15722.533,15722.534,989.791,604.4082
C8,-2041392862,250.0,1411.982,1161.982,1411.2566,1161.2566,116003.64,213656.62,213794.88,92109.85,14977.671,14977.672,14977.672,121685.02,97652.984
C4,-1124915830,250.0,1738.5554,1488.5554,1675.7041,1425.7041,138515.77,205920.52,214857.75,68795.4,13940.958,13940.957,13940.958,146062.36,67404.76
C13,174823762,250.0,692.1147,442.1147,681.8041,431.80408,55597.508,60398.75,61610.543,56083.754,12692.705,12692.705,12692.706,5526.789,4801.242
C3,-1668190253,250.0,1806.3971,1556.3971,1742.654,1492.654,140781.16,206084.97,213268.88,76134.67,16161.203,16161.204,16161.204,137134.2,65303.812
C9,1799436767,250.0,1064.9624,814.9624,1059.5002,809.50024,87527.54,112024.28,112667.28,85095.28,13096.679,13096.68,13096.679,27572.0,24496.742
C2,-1555590367,250.0,829.68164,579.68164,774.78436,524.78436,58949.168,76650.91,82566.836,47656.06,15584.54,15584.539,15584.541,34910.78,17701.738
C6,650433521,250.0,808.43066,558.43066,602.82794,352.82794,46191.77,49572.168,72987.54,61089.027,14849.188,14849.188,14849.188,11898.512,3380.3984
C5,-648533003,250.0,1096.1307,846.13074,885.51544,635.51544,53709.902,82487.22,107099.22,48793.887,11825.3,11825.3,11825.299,58305.336,28777.32
C9,412928697,250.0,2248.3547,1998.3547,2215.4998,1965.4998,220533.8,341098.44,347733.78,174194.86,13333.406,13333.404,13333.406,173538.92,120564.64
C5,952822115,250.0,994.84735,744.84735,970.1025,720.1025,69520.28,101252.35,104018.23,54214.65,14800.888,14800.888,14800.888,49803.574,31732.066
C2,-1720755923,250.0,2285.7996,2035.7996,1367.6699,1117.6699,92852.81,157443.03,304234.22,59943.71,14547.753,14547.753,14547.753,244290.52,64590.22
C8,713249548,250.0,802.3147,552.3147,770.99194,520.99194,57966.727,64557.594,66865.41,58408.64,13986.352,13986.352,13986.352,8456.766,6590.867
C8,826247555,250.0,1128.5072,878.5072,1029.7292,779.72925,89130.78,105748.09,120174.98,93858.29,13701.772,13701.773,13701.772,26316.688,16617.312
C2,785368874,250.0,2618.1729,2368.1729,714.897,464.89697,74527.54,80836.43,446099.44,290963.56,16386.316,16386.316,16386.316,155135.88,6308.8906
C3,1006981601,250.0,879.0629,629.0629,321.7856,71.785614,19683.09,19738.402,97435.67,92639.195,12918.656,12918.656,12918.656,4796.4766,55.3125
C1,114827670,250.0,719.6107,469.61072,655.8887,405.88867,53102.97,59441.848,66383.44,53957.434,17425.117,17425.12,17425.117,12426.004,6338.875
C7,316430616,250.0,1559.1786,1309.1786,1420.771,1170.771,141863.69,182218.28,201566.38,139249.72,13620.8955,13620.8955,13620.8955,62316.664,40354.6
C8,-406689046,250.0,1761.1975,1511.1975,1640.4629,1390.4629,112729.664,194180.84,209907.25,91028.36,14224.843,14224.843,14224.843,118878.89,81451.18
C9,-9578651,250.0,1476.1445,1226.1445,563.6579,313.6579,50820.562,53145.605,187516.23,165075.5,14424.365,14424.365,14424.365,22440.734,2325.0469
C2,103950130,250.0,1512.4921,1262.4921,1240.3611,990.3611,99303.445,150626.89,195785.66,58452.176,12260.761,12260.761,12260.761,137333.47,51323.438
C2,428964495,250.0,366.88794,116.88794,338.93613,88.93613,19485.191,19667.92,22094.314,21673.625,11715.246,11715.247,11715.247,420.68945,182.72754
C7,277769676,250.0,660.3126,410.31262,671.6925,421.6925,50404.55,55537.63,54289.67,48484.39,13057.535,13057.535,13057.535,5805.2812,5133.078
C7,1602222556,250.0,2511.1826,2261.1826,1301.8275,1051.8275,115655.27,180483.17,381219.75,104699.18,14848.991,14848.991,14848.991,276520.56,64827.906
C14,1124888674,250.0,1335.5385,1085.5385,1215.6921,965.69214,115165.86,139949.5,157162.86,124661.54,12346.858,12346.858,12346.858,32501.32,24783.64
C9,-612012627,250.0,875.45013,625.45013,875.45013,625.45013,68944.86,78327.66,78327.66,66916.11,14404.692,14404.692,14404.692,11411.547,9382.797
C8,1996655901,250.0,2370.58,2120.58,2333.3425,2083.3425,184241.1,390010.62,396848.56,114031.67,14342.57,14342.572,14342.571,282816.9,205769.53
C10,-1298180151,250.0,901.47656,651.47656,905.06866,655.06866,65135.082,73210.17,72889.24,63351.117,12989.673,12989.675,12989.675,9538.125,8075.086
C1,80545937,250.0,482.92227,232.92227,465.06818,215.06818,33383.09,35555.42,37436.414,33110.625,14108.285,14108.285,14108.285,4325.789,2172.332
C10,-712186726,250.0,812.1123,562.1123,652.0107,402.01068,52073.72,55411.08,72054.055,65031.95,14888.6,14888.6,14888.598,7022.1016,3337.3594
C3,1734157801,250.0,742.2496,492.24957,488.5629,238.5629,34354.824,36328.84,63438.48,53185.41,13526.863,13526.864,13526.864,10253.07,1974.0156
C4,1758599912,250.0,1414.943,1164.943,679.71436,429.71436,57504.54,63839.203,157150.66,100072.945,13306.366,13306.366,13306.365,57077.72,6334.664
C6,1220024408,250.0,1856.9618,1606.9618,1591.3446,1341.3446,102678.01,186407.52,225248.08,68647.85,14179.041,14179.041,14179.041,156600.22,83729.5
C3,110083800,250.0,1880.3344,1630.3344,1867.8674,1617.8674,151666.16,241998.4,243773.39,67223.42,12242.16,12242.16,12242.16,176549.97,90332.25
C1,-2135800093,250.0,811.03064,561.03064,511.5033,261.5033,45112.41,48435.48,86494.58,60487.58,16191.555,16191.555,16191.554,26007.0,3323.0703
C4,1702456891,250.0,1082.1357,832.13574,1092.1866,842.18665,86026.67,114027.15,112903.625,60253.51,13681.512,13681.512,13681.512,52650.11,28000.484
C3,-503307268,250.0,867.88354,617.88354,541.9868,291.98682,29481.81,36522.016,64847.21,37717.98,12365.929,12365.928,12365.928,27129.229,7040.205
C2,1213087600,250.0,1009.06433,759.06433,927.7024,677.7024,67947.45,88059.734,97349.766,53827.066,14361.37,14361.37,14361.371,43522.703,20112.285
C7,-1081705337,250.0,1388.2815,1138.2815,1287.888,1037.888,121075.03,146885.06,159434.06,118379.305,14769.102,14769.102,14769.102,41054.766,25810.04
C7,-2965150,250.0,2070.6863,1820.6863,2058.2515,1808.2515,163154.34,259042.03,261026.47,137776.34,12815.019,12815.019,12815.02,123250.125,95887.69
C3,-1128452549,250.0,1135.1285,885.12854,728.19244,478.19244,42928.902,55439.492,92233.1,39188.67,11802.015,11802.016,11802.015,53044.43,12510.59
C13,-528027027,250.0,2978.658,2728.658,2886.641,2636.641,367436.84,491857.28,508977.03,374545.03,14155.852,14155.852,14155.852,134432.0,124420.44
C11,1980218242,250.0,778.0753,528.0753,474.4296,224.4296,32388.041,33349.8,69522.445,64889.74,12866.25,12866.25,12866.25,4632.707,961.75977
C3,-1577489105,250.0,724.5911,474.59113,622.55817,372.55817,37186.07,48055.773,58661.637,31932.506,14763.555,14763.556,14763.556,26729.133,10869.703
C8,468501319,250.0,1084.4094,834.4094,1084.0425,834.0425,82883.28,93035.94,93069.625,81315.66,13796.8125,13796.8125,13796.8125,11753.969,10152.656
C1,-1869548146,250.0,902.25354,652.25354,631.21594,381.21594,46371.336,63080.246,92346.46,39215.33,14848.739,14848.741,14848.741,53131.133,16708.906
C1,-1409282735,250.0,2735.8042,2485.8042,1815.4314,1565.4314,224405.94,288854.44,472637.75,256265.23,15215.875,15215.875,15215.875,216372.52,64448.5
C3,159747449,250.0,492.59656,242.59656,485.75787,235.75787,32429.863,33958.797,34635.816,31997.41,11629.0205,11629.02,11629.02,2638.4062,1528.9336
C4,2084122642,250.0,1090.1786,840.1786,791.9842,541.9842,67944.734,75634.38,112597.195,81964.445,13609.199,13609.2,13609.199,30632.742,7689.6484
C3,176527414,250.0,1512.1967,1262.1967,938.337,688.337,74372.7,96005.586,171203.45,87842.375,13643.564,13643.563,13643.564,83361.08,21632.883
C2,1949557543,250.0,713.4319,463.4319,350.81262,100.81262,23976.736,24215.287,61448.8,55130.44,14103.377,14103.376,14103.378,6318.3633,238.55176
C14,-2124536784,250.0,614.1828,364.1828,609.5172,359.5172,45359.87,47953.58,48416.145,44757.473,11673.347,11673.348,11673.347,3658.6719,2593.707
C7,-1402574388,250.0,1313.7239,1063.7239,948.1047,698.1047,77278.766,89373.58,128799.21,95435.69,13235.748,13235.748,13235.748,33363.523,12094.8125
C1,357533351,250.0,1245.8175,995.8175,1080.2588,830.2588,75225.445,117940.99,139728.52,38966.85,12518.828,12518.828,12518.827,100761.664,42715.547
C3,-745000173,250.0,1125.5719,875.5719,677.75836,427.75836,51513.125,54727.996,106241.69,78030.195,12878.937,12878.937,12878.937,28211.492,3214.871
C4,119658930,250.0,1174.4178,924.41785,1187.3596,937.3596,104634.13,144582.03,142688.58,78128.4,14067.112,14067.111,14067.112,64560.184,39947.9
C5,-47748695,250.0,787.5729,537.5729,786.2983,536.2983,58521.38,63028.64,63163.59,56625.43,13717.742,13717.742,13717.742,6538.16,4507.2617
C3,732230767,250.0,669.1706,419.1706,366.91306,116.913055,24678.059,24930.125,65839.016,62646.934,13100.371,13100.371,13100.37,3192.082,252.0664
C2,-286604446,250.0,670.65295,420.65295,446.74753,196.74753,24371.023,25642.758,44419.535,35647.117,11576.643,11576.643,11576.643,8772.416,1271.7344
C5,-1058345380,250.0,2877.0735,2627.0735,2508.6775,2258.6775,287600.44,462386.34,554058.6,193860.8,12978.142,12978.14,12978.142,360197.84,174785.94
C3,2097610983,250.0,576.9324,326.93237,533.53156,283.53156,40112.324,42857.39,47713.875,39119.555,13703.999,13703.999,13703.999,8594.32,2745.0664
C5,408255009,250.0,1828.5577,1578.5577,1465.5531,1215.5531,115460.29,187008.83,243322.69,75970.945,14001.963,14001.962,14001.963,167351.73,71548.53
C9,117000257,250.0,1187.6304,937.6304,1180.5745,930.57446,112248.17,133333.52,134249.1,107161.06,13068.05,13068.048,13068.048,27088.031,21085.344
C4,-681037470,250.0,1232.2098,982.20984,1163.1041,913.1041,74658.94,120473.33,129978.16,46963.5,13577.579,13577.579,13577.579,83014.66,45814.39
