# ExperimentSet [id=resultsExperiments/timelinessDisruption/newexp_V8E2D5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=8, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, concurVersTime, deltaCT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceQ, workWhenQuiescenceM, workWhenConcurVersFreenessC, workWhenConcurVersFreenessM, workWhenRequestMQFC, lossWorkByQuiescence, lossWorkByVC_Blocking, lossWorkByVC_ConcurVers 
C1,408405954,250.0,477.36322,227.36322,367.719,117.718994,367.719,117.718994,8255.495,8685.876,8739.882,12193.649,8623.058,8685.876,5400.7734,3453.7676,430.38086,62.81836
C3,707954076,250.0,461.61377,211.61377,362.3646,112.36459,362.3646,112.36459,9737.944,10328.568,11597.109,13932.765,10257.92,10328.569,6107.7314,2335.6558,590.624,70.649414
C1,698709310,250.0,575.82513,325.82513,507.70612,257.70612,507.70612,257.70612,14675.77,17179.365,12494.681,19670.795,16906.428,17179.365,6880.926,7176.1143,2503.5947,272.9375
C2,286052801,250.0,1393.7706,1143.7706,1295.3035,1045.3035,1295.3035,1045.3035,30230.84,70277.06,21785.178,78226.086,68208.164,70277.06,6005.399,56440.906,40046.223,2068.8984
C2,-190541709,250.0,721.9386,471.9386,704.1562,454.1562,704.1562,454.1562,23601.137,30824.38,16064.775,31719.867,30250.34,30824.38,7001.003,15655.09,7223.244,574.041
C1,-763205672,250.0,609.78613,359.78613,513.62683,263.62683,513.62683,263.62683,11948.364,14947.985,9826.707,19119.95,14718.457,14947.985,5250.5,9293.242,2999.621,229.52832
C3,-1512022076,250.0,734.38654,484.38654,579.7345,329.7345,579.7345,329.7345,16967.436,21710.451,13417.956,28601.635,21217.559,21710.451,6394.5737,15183.679,4743.0156,492.89258
C1,-2041392862,250.0,661.75745,411.75745,471.75717,221.75717,471.75717,221.75717,15547.593,17535.53,19296.416,26842.48,17275.992,17535.531,7067.3267,7546.0645,1987.9375,259.53906
C2,-1124915830,250.0,784.5159,534.5159,704.37616,454.37616,704.37616,454.37616,16605.363,23166.758,12641.999,25982.316,22878.777,23166.758,6363.3237,13340.316,6561.3945,287.98047
C5,174823762,250.0,582.7369,332.73688,580.7955,330.79547,580.7955,330.79547,14781.404,17490.66,14816.958,17569.729,17381.344,17490.66,5244.9395,2752.7715,2709.2559,109.31641
C3,-1668190253,250.0,713.6034,463.6034,682.7898,432.7898,682.7898,432.7898,20315.738,24816.855,16879.39,26359.387,24440.723,24816.855,7048.237,9479.996,4501.117,376.1328
C2,1799436767,250.0,1147.5422,897.54224,1095.4121,845.4121,1095.4121,845.4121,35814.594,54512.49,24189.98,57575.164,53639.375,54512.48,7198.84,33385.184,18697.895,873.10547
C5,-1555590367,250.0,392.4474,142.44739,451.70053,201.70053,451.70053,201.70053,14946.429,15910.75,12745.085,13487.18,15881.855,15910.752,7105.6104,742.0947,964.3213,28.896484
C1,650433521,250.0,1215.7922,965.79224,996.95056,746.95056,996.95056,746.95056,30275.736,51606.75,19588.842,65637.87,49824.055,51606.754,6042.1626,46049.023,21331.012,1782.6992
C2,-648533003,250.0,649.3079,399.30792,558.7119,308.7119,558.7119,308.7119,15831.142,19807.379,13641.053,24119.51,19321.262,19807.379,6300.6846,10478.456,3976.2373,486.1172
C2,412928697,250.0,737.7615,487.76147,372.1416,122.1416,372.1416,122.1416,11543.008,12228.227,21839.799,30869.299,12087.023,12228.226,6296.758,9029.5,685.21875,141.20215
C5,952822115,250.0,910.9577,660.9577,855.1842,605.1842,855.1842,605.1842,28032.459,37937.38,27488.23,40910.81,37796.477,37937.38,6569.648,13422.578,9904.92,140.90234
C3,-1720755923,250.0,432.7185,182.7185,404.01926,154.01926,404.01926,154.01926,10712.137,11996.488,10433.183,12767.02,11865.538,11996.488,6578.3394,2333.837,1284.3516,130.9502
C1,713249548,250.0,502.92975,252.92975,383.85422,133.85422,383.85422,133.85422,9906.6045,11304.681,10724.235,15329.926,11116.831,11304.68,5815.7607,4605.6904,1398.0762,187.84863
C5,826247555,250.0,616.20264,366.20264,606.76636,356.76636,606.76636,356.76636,17583.455,20743.34,17041.82,21165.662,20663.2,20743.34,5481.304,4123.842,3159.8848,80.140625
C1,785368874,250.0,774.3626,524.3626,752.1541,502.1541,752.1541,502.1541,17428.049,23927.256,11867.5625,25008.785,23543.717,23927.256,6520.16,13141.223,6499.207,383.53906
C6,1006981601,250.0,1103.1101,853.1101,1103.1101,853.1101,1103.1101,853.1101,36964.16,54722.15,32340.68,54722.15,54436.387,54722.15,5837.738,22381.469,17757.988,285.76172
C2,114827670,250.0,773.37756,523.37756,667.9484,417.94843,667.9484,417.94843,18871.666,23203.697,16415.146,27891.398,22936.832,23203.695,6458.6206,11476.252,4332.0312,266.86328
C2,316430616,250.0,757.11115,507.11115,447.96338,197.96338,447.96338,197.96338,12038.24,13592.194,11943.21,26681.395,13353.527,13592.195,6799.564,14738.186,1553.9551,238.66895
C3,-406689046,250.0,427.1161,177.11609,339.71667,89.716675,339.71667,89.716675,11225.684,11668.67,14556.55,15627.735,11652.4,11668.671,7152.039,1071.1846,442.98584,16.27002
C3,-9578651,250.0,769.8565,519.8565,361.34622,111.34622,361.34622,111.34622,8504.927,8748.089,17036.43,27984.54,8708.45,8748.089,5089.077,10948.107,243.16162,39.63867
C2,103950130,250.0,1300.9332,1050.9332,1127.5044,877.5044,1127.5044,877.5044,39395.223,62643.125,23110.475,73874.54,61348.277,62643.125,7814.8447,50764.066,23247.904,1294.8516
C2,428964495,250.0,998.9324,748.9324,951.216,701.216,951.216,701.216,22434.697,43358.77,14918.282,45894.42,42598.83,43358.77,5654.377,30976.143,20924.07,759.9375
C2,277769676,250.0,713.40027,463.40027,537.0793,287.07928,537.0793,287.07928,14345.608,17065.615,11692.899,25537.594,16522.45,17065.615,5929.9355,13844.694,2720.0068,543.166
C4,1602222556,250.0,554.26526,304.26526,544.7753,294.77533,544.7753,294.77533,17432.248,19255.188,16976.264,19621.883,19188.516,19255.188,7550.159,2645.6182,1822.9385,66.6709
C4,1124888674,250.0,601.4911,351.4911,582.7546,332.75458,582.7546,332.75458,19996.625,22641.742,20580.607,23488.3,22586.91,22641.742,6913.1313,2907.6934,2645.1172,54.83203
C2,-612012627,250.0,359.4782,109.47821,349.9088,99.90881,349.9088,99.90881,11310.48,11600.926,11591.773,12058.547,11565.815,11600.926,7190.13,466.77393,290.4458,35.11084
C3,1996655901,250.0,785.1748,535.1748,781.2527,531.2527,781.2527,531.2527,21341.758,30103.58,17158.61,30283.424,29790.672,30103.58,5818.8853,13124.814,8761.822,312.9082
C3,-1298180151,250.0,953.36633,703.36633,813.36426,563.36426,813.36426,563.36426,23938.775,35408.383,17672.53,43346.23,34484.535,35408.383,7216.344,25673.701,11469.607,923.84766
C6,80545937,250.0,676.62115,426.62115,600.1515,350.1515,600.1515,350.1515,18885.764,22034.9,20410.309,26163.105,21940.695,22034.9,5990.9746,5752.797,3149.1367,94.20508
C7,-712186726,250.0,794.4648,544.4648,804.9048,554.9048,804.9048,554.9048,26802.592,32511.215,24221.598,32000.34,32409.564,32511.215,5962.0234,7778.742,5708.623,101.65039
C2,1734157801,250.0,729.8158,479.8158,471.48254,221.48254,471.48254,221.48254,13501.226,14487.138,17513.945,25698.262,14359.831,14487.137,6132.402,8184.3145,985.9126,127.30469
C1,1758599912,250.0,828.7625,578.7625,624.8004,374.8004,624.8004,374.8004,16021.931,21808.453,11973.869,30797.785,21481.246,21808.453,5385.316,18823.916,5786.5215,327.20703
C3,1220024408,250.0,1195.7195,945.7195,1203.6821,953.6821,1203.6821,953.6821,34727.164,74700.88,22560.91,74029.49,73120.766,74700.89,6788.5356,51468.58,39973.715,1580.125
C2,110083800,250.0,509.1385,259.1385,503.83997,253.83997,503.83997,253.83997,13934.187,14542.493,13638.824,14762.0205,14510.571,14542.493,4835.1045,1123.1953,608.30664,31.920898
C1,-2135800093,250.0,1229.6685,979.66846,686.1187,436.1187,686.1187,436.1187,18029.484,24755.438,16348.105,49994.03,24143.453,24755.44,6205.701,33645.92,6725.953,611.9863
C4,1702456891,250.0,902.8287,652.8287,905.8051,655.8051,905.8051,655.8051,27139.719,32717.371,26485.816,32607.846,32661.098,32717.367,6288.37,6122.0312,5577.6523,56.26953
C6,-503307268,250.0,638.0,388.0,631.76636,381.76636,631.76636,381.76636,19748.22,24108.959,18793.414,24435.074,23973.107,24108.957,6127.5083,5641.66,4360.7393,135.84961
C2,1213087600,250.0,568.9588,318.9588,531.66125,281.66125,531.66125,281.66125,14025.154,16835.727,13313.688,18473.877,16587.486,16835.727,5528.335,5160.1885,2810.5723,248.24121
C6,-1081705337,250.0,837.50146,587.50146,837.0385,587.0385,837.0385,587.0385,28460.414,35997.383,28116.998,36026.867,35902.38,35997.38,6424.526,7909.869,7536.9688,95.0
C2,-2965150,250.0,977.84204,727.84204,820.036,570.036,820.036,570.036,22472.012,36745.824,17222.04,46104.887,35790.008,36745.824,6076.391,28882.848,14273.8125,955.8164
C3,-1128452549,250.0,685.0303,435.03027,650.67535,400.67535,650.67535,400.67535,18730.457,23761.895,13951.63,25062.377,23408.848,23761.895,6833.123,11110.746,5031.4375,353.04688
C2,-528027027,250.0,1570.7384,1320.7384,1487.6117,1237.6117,1487.6117,1237.6117,40380.566,104220.42,27411.127,111716.91,101945.695,104220.42,6630.721,84305.78,63839.855,2274.7266
C2,1980218242,250.0,1552.5758,1302.5758,1558.6398,1308.6398,1558.6398,1308.6398,50024.59,82390.586,27726.42,82025.87,81009.336,82390.586,6286.501,54299.445,32365.996,1381.25
C3,-1577489105,250.0,426.13205,176.13205,334.47464,84.47464,334.47464,84.47464,8148.7207,8408.734,9466.615,11528.83,8349.478,8408.734,5626.4956,2062.2148,260.01367,59.256836
C4,468501319,250.0,785.8078,535.8078,619.8645,369.8645,619.8645,369.8645,17512.852,21436.967,18051.355,29885.281,21140.324,21436.965,6064.408,11833.926,3924.1152,296.64062
C4,-1869548146,250.0,1748.9474,1498.9474,1737.2958,1487.2958,1737.2958,1487.2958,47309.42,129652.13,35235.566,130609.7,127946.805,129652.15,7100.8057,95374.14,82342.71,1705.3438
C6,-1409282735,250.0,763.9967,513.9967,655.60986,405.60986,655.60986,405.60986,19308.863,22781.863,21535.264,27669.0,22679.314,22781.863,5641.915,6133.7373,3473.001,102.55078
C4,159747449,250.0,1471.2875,1221.2875,1442.055,1192.055,1442.055,1192.055,39240.26,62798.746,27946.828,64055.01,62444.26,62798.746,4078.5955,36108.188,23558.484,354.48438
C7,2084122642,250.0,862.90625,612.90625,857.63544,607.63544,857.63544,607.63544,30392.336,36456.742,29190.625,36695.832,36386.742,36456.742,7367.5244,7505.209,6064.4062,70.0
C1,176527414,250.0,582.6502,332.6502,496.61874,246.61874,496.61874,246.61874,14770.225,16499.297,15974.942,20576.486,16382.512,16499.297,6056.199,4601.544,1729.0723,116.78516
C3,1949557543,250.0,950.0458,700.0458,506.46176,256.46176,506.46176,256.46176,17494.373,19364.371,21839.521,44711.55,19028.973,19364.371,7118.0776,22872.03,1869.998,335.39844
C1,-2124536784,250.0,1347.0447,1097.0447,1243.6812,993.68115,1243.6812,993.68115,42253.895,72852.68,23766.74,79721.5,71500.234,72852.68,6373.597,55954.766,30598.79,1352.4492
C1,-1402574388,250.0,1063.2107,813.2107,1014.16974,764.16974,1014.16974,764.16974,26307.346,40110.484,13784.657,41985.79,39568.16,40110.49,6065.5996,28201.129,13803.137,542.3281
C1,357533351,250.0,1080.6721,830.6721,1058.635,808.635,1058.635,808.635,31395.488,53428.47,20143.764,54736.543,52139.9,53428.47,6611.1826,34592.777,22032.979,1288.5664
C5,-745000173,250.0,430.27884,180.27884,430.27884,180.27884,430.27884,180.27884,11857.851,12084.114,11439.102,12084.113,12071.823,12084.113,5284.575,645.0117,226.26367,12.290039
C1,119658930,250.0,977.8728,727.8728,908.1269,658.1269,908.1269,658.1269,21175.305,32924.582,17508.832,36070.188,32406.734,32924.582,5555.662,18561.355,11749.277,517.84766
C4,-47748695,250.0,2132.2058,1882.2058,2132.082,1882.082,2132.082,1882.082,49048.652,129694.6,30870.82,129701.555,128770.01,129694.6,5992.5576,98830.734,80645.95,924.59375
C2,732230767,250.0,430.3217,180.32169,429.58807,179.58807,429.58807,179.58807,12245.709,12827.346,11879.648,12854.061,12774.223,12827.346,5594.6455,974.4121,581.6367,53.123535
C1,-286604446,250.0,962.0596,712.0596,591.59595,341.59595,591.59595,341.59595,17428.02,21549.607,14058.342,39333.21,21055.55,21549.607,6832.9126,25274.87,4121.588,494.05664
C5,-1058345380,250.0,2006.6799,1756.6799,1995.6694,1745.6694,1995.6694,1745.6694,65240.477,117275.375,50008.63,117819.266,116891.35,117275.39,7096.5312,67810.64,52034.9,384.03906
C1,2097610983,250.0,1065.6722,815.67224,791.5985,541.5985,791.5985,541.5985,19574.43,31204.229,16270.406,46380.41,30579.36,31204.229,5463.0186,30110.002,11629.799,624.86914
C2,408255009,250.0,669.84906,419.84906,482.18942,232.18942,482.18942,232.18942,13421.396,14868.945,14643.218,22234.21,14603.59,14868.943,6944.2607,7590.9937,1447.5493,265.354
C6,117000257,250.0,1233.8225,983.8225,1232.4696,982.4696,1232.4696,982.4696,36212.83,58954.54,30938.256,59038.81,58667.984,58954.53,6169.4487,28100.553,22741.71,286.54688
C4,-681037470,250.0,620.89014,370.89014,616.81274,366.81274,616.81274,366.81274,18941.71,22773.238,16845.553,22943.215,22637.223,22773.238,8212.837,6097.662,3831.5273,136.01465
