# ExperimentSet [id=resultsExperiments/timelinessDisruption/newexp_V16E2D1.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=1.0, nEdges=2, nNodes=16, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, concurVersTime, deltaCT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceQ, workWhenQuiescenceM, workWhenConcurVersFreenessC, workWhenConcurVersFreenessM, workWhenRequestMQFC, lossWorkByQuiescence, lossWorkByVC_Blocking, lossWorkByVC_ConcurVers 
C4,-1992587721,250.0,1370.9584,1120.9584,646.99023,396.99023,646.99023,396.99023,41885.047,52932.645,40656.168,148562.56,52592.38,52932.64,13264.897,107906.41,11047.598,340.26172
C10,675187325,250.0,1126.8435,876.8435,1123.0079,873.00793,1123.0079,873.00793,99252.87,115906.5,96330.62,116356.14,115880.51,115906.516,16350.053,20025.523,16653.633,26.007812
C4,1761766398,250.0,648.5831,398.58313,485.02795,235.02795,485.02795,235.02795,34247.805,37097.008,42238.203,53325.22,37044.92,37097.008,15499.824,11087.016,2849.2031,52.085938
C13,630898849,250.0,489.45535,239.45535,489.45535,239.45535,489.45535,239.45535,32003.525,33636.246,31980.906,33636.246,33630.246,33636.246,12723.939,1655.3398,1632.7188,6.0
C9,-2048043543,250.0,628.1722,378.17218,440.9621,190.9621,440.9621,190.9621,35246.414,36463.742,52917.152,55659.13,36453.742,36463.742,17177.275,2741.9766,1217.3281,10.0
C5,1380944539,250.0,642.9763,392.97632,568.2698,318.26978,568.2698,318.26978,40747.465,45992.95,44177.344,53599.688,45944.383,45992.95,15545.563,9422.344,5245.4844,48.566406
C1,-443350544,250.0,1586.289,1336.289,765.52936,515.52936,765.52936,515.52936,85639.42,91765.5,172549.84,230245.64,91607.77,91765.5,15336.954,57695.797,6126.078,157.72656
C9,66651665,250.0,1398.0566,1148.0566,550.2733,300.27332,550.2733,300.27332,39210.74,42145.383,139294.73,161281.89,42129.27,42145.38,12529.18,21987.164,2934.6445,16.109375
C10,-1385530526,250.0,1977.4106,1727.4106,1977.2072,1727.2072,1977.2072,1727.2072,200541.17,250677.84,192979.11,250708.4,250635.98,250677.84,14618.812,57729.297,50136.67,41.859375
C3,-1040023681,250.0,1306.7413,1056.7413,915.4897,665.4897,915.4897,665.4897,74457.86,90605.336,69094.34,137429.38,90355.91,90605.336,14847.109,68335.03,16147.477,249.42969
C7,1909811994,250.0,433.78436,183.78436,411.4819,161.4819,411.4819,161.4819,27742.145,28371.816,29382.686,30428.857,28362.818,28371.816,14245.741,1046.1709,629.6719,8.999023
C1,-463642527,250.0,1623.8005,1373.8005,1603.8623,1353.8623,1603.8623,1353.8623,102036.66,201442.17,68978.305,204367.33,200851.7,201442.17,13719.226,135389.03,99405.52,590.46875
C3,481889107,250.0,1099.8735,849.87354,1014.58636,764.58636,1014.58636,764.58636,67771.68,111505.61,36140.25,122217.125,111158.84,111505.6,15714.271,86076.875,43733.93,346.7578
C1,1466068709,250.0,995.33405,745.33405,839.9093,589.9093,839.9093,589.9093,48739.4,70768.81,38188.562,88566.11,70559.06,70768.82,15954.635,50377.547,22029.414,209.75781
C1,542933640,250.0,651.2279,401.2279,645.1776,395.1776,645.1776,395.1776,53405.98,58770.6,50057.64,59687.973,58643.85,58770.6,13857.62,9630.328,5364.621,126.74609
C2,-31587717,250.0,734.8844,484.8844,728.1452,478.1452,728.1452,478.1452,41621.36,61192.805,28735.303,61890.914,60922.934,61192.81,14901.698,33155.61,19571.441,269.8711
C3,-1608197371,250.0,910.7635,660.7635,891.0461,641.0461,891.0461,641.0461,86973.4,99707.234,75733.3,102415.086,99616.125,99707.22,15916.322,26681.79,12733.836,91.09375
C2,-806685258,250.0,2401.1562,2151.1562,2296.1836,2046.1836,2296.1836,2046.1836,173418.48,413935.78,74464.2,436643.78,412568.4,413935.75,13303.882,362179.6,240517.3,1367.3438
C1,1337272588,250.0,1691.6245,1441.6245,1508.9547,1258.9547,1508.9547,1258.9547,122515.5,233703.08,54579.664,271411.03,232510.81,233703.08,15096.466,216831.36,111187.58,1192.2656
C3,1134486876,250.0,658.40344,408.40344,612.2513,362.25128,612.2513,362.25128,33624.754,45603.625,24197.6,49664.582,45477.7,45603.625,13265.381,25466.984,11978.873,125.92578
C3,408405954,250.0,824.43665,574.43665,652.37854,402.37854,652.37854,402.37854,43882.73,60196.07,35481.7,81969.78,59913.098,60196.07,12954.673,46488.082,16313.34,282.97266
C11,707954076,250.0,890.30884,640.30884,510.31656,260.31656,510.31656,260.31656,37004.332,41078.742,68410.26,87082.01,41043.742,41078.742,12960.07,18671.75,4074.4102,35.0
C3,698709310,250.0,1110.6748,860.6748,768.8842,518.8842,768.8842,518.8842,48589.574,66109.625,30564.195,111687.48,65649.08,66109.625,13772.238,81123.28,17520.05,460.54688
C7,286052801,250.0,873.1712,623.1712,839.47986,589.47986,839.47986,589.47986,89338.32,98213.375,88124.7,103026.49,98162.1,98213.375,15144.828,14901.789,8875.055,51.273438
C6,-190541709,250.0,744.01196,494.01196,726.869,476.86902,726.869,476.86902,48972.95,60808.395,46537.13,62646.23,60743.88,60808.395,14104.395,16109.102,11835.445,64.515625
C14,-763205672,250.0,739.3481,489.34808,500.88553,250.88553,500.88553,250.88553,33469.41,36117.465,47299.023,58076.137,36087.465,36117.465,12527.354,10777.109,2648.0527,30.0
C2,-1512022076,250.0,423.09143,173.09143,354.56134,104.56134,354.56134,104.56134,23587.98,23876.352,29607.707,30463.268,23869.53,23876.355,14559.763,855.56055,288.3711,6.826172
C8,-2041392862,250.0,1732.2003,1482.2003,1711.736,1461.736,1711.736,1461.736,129247.25,259462.14,107255.766,263211.12,259179.77,259462.16,17423.324,155955.34,130214.88,282.39062
C4,-1124915830,250.0,1395.0176,1145.0176,778.914,528.914,778.914,528.914,65948.96,88209.086,57731.66,181268.77,87614.375,88209.086,15836.581,123537.11,22260.125,594.71094
C13,174823762,250.0,482.974,232.974,440.63348,190.63348,440.63348,190.63348,29451.176,30609.59,33353.89,35209.12,30599.588,30609.586,12605.377,1855.2324,1158.416,9.998047
C3,-1668190253,250.0,1181.8657,931.8657,649.3317,399.33173,649.3317,399.33173,50990.496,60874.867,53361.023,129073.97,60570.21,60874.867,16651.756,75712.945,9884.367,304.65625
C9,1799436767,250.0,1151.4595,901.4595,1147.5239,897.5239,1147.5239,897.5239,102066.586,133258.73,95979.13,133780.66,133177.7,133258.73,15087.942,37801.523,31192.148,81.03125
C2,-1555590367,250.0,774.4928,524.4928,641.0285,391.0285,641.0285,391.0285,45303.508,54935.824,40113.055,68518.88,54779.5,54935.824,14032.761,28405.828,9632.314,156.32422
C6,650433521,250.0,673.92944,423.92944,606.63025,356.63025,606.63025,356.63025,49665.94,55744.797,54249.766,63636.4,55704.8,55744.797,13862.321,9386.633,6078.8594,40.0
C5,-648533003,250.0,1394.4622,1144.4622,1389.1207,1139.1207,1389.1207,1139.1207,84093.336,158898.47,61069.453,159564.05,158682.14,158898.47,13817.011,98494.59,74805.125,216.32812
C9,412928697,250.0,1581.1893,1331.1893,964.9935,714.9935,964.9935,714.9935,92219.51,119862.89,125179.64,227927.14,119660.77,119862.89,14135.232,102747.5,27643.383,202.11719
C5,952822115,250.0,1025.2783,775.2783,698.73114,448.73114,698.73114,448.73114,50645.758,67820.91,57338.19,110503.06,67687.73,67820.9,15898.918,53164.867,17175.145,133.17188
C2,-1720755923,250.0,1587.0607,1337.0607,1553.5625,1303.5625,1553.5625,1303.5625,108351.04,205444.97,51909.16,210647.03,204836.17,205444.95,14088.999,158737.88,97093.93,608.78125
C8,713249548,250.0,1047.9673,797.9673,979.459,729.459,979.459,729.459,68333.945,80004.27,69393.82,85952.945,79939.27,80004.27,14721.245,16559.129,11670.328,65.0
C8,826247555,250.0,1123.4686,873.4686,795.91565,545.91565,795.91565,545.91565,68657.45,76194.81,99642.26,120752.85,76136.82,76194.81,15223.402,21110.594,7537.3594,57.992188
C2,785368874,250.0,2563.0186,2313.0186,388.21893,138.21893,388.21893,138.21893,27674.293,28508.2,254136.95,397581.94,28463.162,28508.2,15033.242,143444.97,833.90625,45.03711
C3,1006981601,250.0,1264.788,1014.78796,329.82205,79.82205,329.82205,79.82205,20531.094,20737.441,144710.94,155409.02,20733.443,20737.445,13182.607,10698.078,206.34668,4.0009766
C1,114827670,250.0,719.9165,469.9165,394.71896,144.71896,394.71896,144.71896,30219.664,31597.787,49267.28,63876.44,31567.787,31597.783,18159.223,14609.16,1378.123,29.99414
C7,316430616,250.0,1304.0894,1054.0894,1298.6716,1048.6716,1298.6716,1048.6716,127009.96,158295.73,115511.5,159033.53,158173.06,158295.73,14701.766,43522.03,31285.773,122.671875
C8,-406689046,250.0,1217.5896,967.5896,1115.1985,865.1985,1115.1985,865.1985,85545.58,122929.26,74628.33,134464.39,122695.29,122929.26,16046.9375,59836.062,37383.68,233.96875
C9,-9578651,250.0,1091.7349,841.73486,726.5848,476.58478,726.5848,476.58478,69189.164,73143.625,114248.81,124966.36,73127.62,73143.62,15861.028,10717.539,3954.461,16.0
C2,103950130,250.0,1494.165,1244.165,1410.4591,1160.4591,1410.4591,1160.4591,102752.56,164681.95,52796.332,177812.44,164021.97,164681.95,11637.774,125016.09,61929.383,659.9844
C2,428964495,250.0,387.39377,137.39377,304.95367,54.953674,304.95367,54.953674,17378.28,17428.625,24278.346,24891.936,17425.697,17428.623,12494.057,613.5908,50.34668,2.9257812
C7,277769676,250.0,632.90857,382.90857,620.23004,370.23004,620.23004,370.23004,49482.324,53650.266,49611.047,54996.31,53630.266,53650.27,16358.793,5385.2656,4167.9414,20.003906
C7,1602222556,250.0,1781.7666,1531.7666,1604.6824,1354.6824,1604.6824,1354.6824,133260.53,223118.7,85333.516,252985.23,222599.11,223118.72,14399.831,167651.72,89858.17,519.6094
C14,1124888674,250.0,1266.6891,1016.6891,987.1755,737.1755,987.1755,737.1755,95542.42,110488.26,121742.195,151411.67,110443.77,110488.26,14612.412,29669.484,14945.836,44.484375
C9,-612012627,250.0,930.32806,680.32806,928.35376,678.35376,928.35376,678.35376,82094.29,93924.4,80474.54,94151.734,93906.625,93924.4,15980.61,13677.195,11830.109,17.773438
C8,1996655901,250.0,2003.4518,1753.4518,1332.0463,1082.0463,1332.0463,1082.0463,115979.88,213014.67,103951.95,346313.8,212515.83,213014.7,15418.984,242361.84,97034.79,498.875
C10,-1298180151,250.0,1157.0574,907.0574,1155.9565,905.95654,1155.9565,905.95654,85669.34,102353.086,83033.695,102458.66,102324.08,102353.086,14328.588,19424.96,16683.742,29.007812
C1,80545937,250.0,417.07578,167.07578,374.581,124.58099,374.581,124.58099,25177.377,26317.43,27527.102,30277.492,26297.43,26317.43,14189.425,2750.3906,1140.0527,20.0
C10,-712186726,250.0,739.3744,489.3744,571.55817,321.55817,571.55817,321.55817,39324.324,42527.15,54107.55,60285.066,42515.78,42527.152,13551.935,6177.5156,3202.8242,11.373047
C3,1734157801,250.0,608.812,358.812,578.1822,328.1822,578.1822,328.1822,42430.73,44917.523,41531.914,48202.36,44870.727,44917.523,14019.514,6670.4453,2486.795,46.79883
C4,1758599912,250.0,1405.5319,1155.5319,744.7474,494.74738,744.7474,494.74738,67755.484,78204.94,109996.73,169043.56,78049.96,78204.94,16545.076,59046.83,10449.453,154.97656
C6,1220024408,250.0,1514.8318,1264.8318,1478.5186,1228.5186,1478.5186,1228.5186,98386.46,175771.84,64743.41,180976.62,175468.0,175771.84,16666.451,116233.22,77385.375,303.84375
C3,110083800,250.0,1757.896,1507.896,1592.9681,1342.9681,1592.9681,1342.9681,117841.14,194289.73,57823.285,218376.97,193761.78,194289.73,12760.902,160553.69,76448.59,527.9531
C1,-2135800093,250.0,910.04626,660.04626,340.64252,90.64252,340.64252,90.64252,24260.496,25185.115,63249.594,96812.74,25159.566,25185.115,15521.531,33563.15,924.61914,25.548828
C4,1702456891,250.0,1129.5948,879.59485,873.72925,623.72925,873.72925,623.72925,69815.78,92593.14,59395.855,127746.12,92207.51,92593.15,15209.678,68350.26,22777.36,385.64062
C3,-503307268,250.0,641.9875,391.9875,432.33295,182.33295,432.33295,182.33295,25010.791,28509.854,29730.41,45363.49,28449.854,28509.854,13266.307,15633.08,3499.0625,60.0
C2,1213087600,250.0,1118.43,868.43005,675.2364,425.2364,675.2364,425.2364,45314.96,57171.367,55064.7,107319.03,56907.824,57171.375,14008.625,52254.332,11856.406,263.55078
C7,-1081705337,250.0,1449.4891,1199.4891,788.22675,538.22675,788.22675,538.22675,71715.836,82561.266,123362.63,174552.45,82472.49,82561.266,15064.725,51189.83,10845.43,88.77344
C7,-2965150,250.0,1171.7352,921.7352,1150.333,900.333,1150.333,900.333,96431.06,143463.23,84555.484,147009.97,143258.0,143463.27,15570.402,62454.477,47032.17,205.25781
C3,-1128452549,250.0,627.42096,377.42096,531.539,281.539,531.539,281.539,31814.607,38137.336,26963.748,47071.316,37997.277,38137.336,12264.771,20107.57,6322.7285,140.0586
C13,-528027027,250.0,1829.9929,1579.9929,1827.5474,1577.5474,1827.5474,1577.5474,238461.0,294412.5,235411.44,294882.94,294349.44,294412.56,15769.999,59471.5,55951.5,63.125
C11,1980218242,250.0,507.92545,257.92545,425.12408,175.12408,425.12408,175.12408,28471.457,29108.371,36375.574,38522.78,29100.371,29108.371,13015.781,2147.207,636.91406,8.0
C3,-1577489105,250.0,762.73193,512.73193,709.70526,459.70526,709.70526,459.70526,39967.266,54279.69,32051.6,59229.203,54124.875,54279.69,14794.895,27177.604,14312.426,154.8164
C8,468501319,250.0,616.6253,366.6253,606.692,356.69202,606.692,356.69202,44685.242,47812.586,44458.945,48864.285,47786.836,47812.586,13200.342,4405.342,3127.3398,25.75
C1,-1869548146,250.0,1082.9921,832.99207,929.5102,679.5102,929.5102,679.5102,64722.137,103161.375,41597.63,121253.664,102785.77,103161.375,18083.904,79656.03,38439.24,375.60156
C1,-1409282735,250.0,2458.3254,2208.3254,1794.7885,1544.7885,1794.7885,1544.7885,214486.3,279337.75,227397.92,408116.34,278736.88,279337.75,13060.205,180718.4,64851.438,600.875
C3,159747449,250.0,472.92984,222.92984,468.08328,218.08328,468.08328,218.08328,33799.1,34999.19,32774.8,35597.438,34985.496,34999.19,12076.194,2822.6367,1200.0898,13.6953125
C4,2084122642,250.0,835.94855,585.94855,635.00226,385.00226,635.00226,385.00226,53619.39,61472.414,61429.11,87936.695,61343.7,61472.42,16284.789,26507.586,7853.0234,128.72266
C3,176527414,250.0,966.6145,716.6145,913.51227,663.51227,913.51227,663.51227,76718.15,102663.64,63775.062,109452.555,102444.0,102663.64,14676.438,45677.492,25945.492,219.64062
C2,1949557543,250.0,830.8825,580.8825,415.56396,165.56396,415.56396,165.56396,31827.664,32483.547,71395.414,79577.516,32469.547,32483.547,15093.654,8182.1016,655.8828,14.0
C14,-2124536784,250.0,882.84753,632.84753,546.0409,296.0409,546.0409,296.0409,36713.043,39222.523,63963.48,73828.83,39201.52,39222.523,12505.121,9865.348,2509.4805,21.003906
C7,-1402574388,250.0,961.20325,711.20325,853.84314,603.84314,853.84314,603.84314,72916.016,81873.43,78140.15,95214.34,81808.65,81873.43,14063.961,17074.195,8957.414,64.78125
C1,357533351,250.0,1547.6118,1297.6118,1513.0269,1263.0269,1513.0269,1263.0269,96959.82,170748.97,42375.77,175192.5,170312.7,170748.97,15271.872,132816.72,73789.15,436.26562
C3,-745000173,250.0,768.2244,518.2244,395.93307,145.93307,395.93307,145.93307,28160.629,28607.287,58212.09,73236.16,28568.955,28607.283,14916.936,15024.0625,446.6582,38.328125
C4,119658930,250.0,1260.4524,1010.4524,897.3844,647.3844,897.3844,647.3844,77312.39,102890.195,77822.98,153397.34,102579.086,102890.19,14469.446,75574.36,25577.805,311.10156
C5,-47748695,250.0,691.1904,441.19043,674.55646,424.55646,674.55646,424.55646,54364.14,59358.94,54953.07,60972.793,59341.395,59358.938,15312.786,6019.7227,4994.801,17.542969
C3,732230767,250.0,737.14246,487.14246,353.79297,103.79297,353.79297,103.79297,27472.479,27587.197,80837.06,84750.95,27585.195,27587.197,15073.146,3913.8906,114.71875,2.0019531
C2,-286604446,250.0,660.418,410.41803,573.10406,323.10406,573.10406,323.10406,37255.453,40394.945,38995.2,48165.25,40319.414,40394.945,13695.632,9170.049,3139.4883,75.52734
C5,-1058345380,250.0,2150.3293,1900.3293,1094.3206,844.32056,1094.3206,844.32056,105787.54,148836.81,142148.25,361443.8,148303.19,148836.81,13003.3125,219295.56,43049.273,533.625
C3,2097610983,250.0,649.5164,399.51642,516.4833,266.48328,516.4833,266.48328,38729.816,43013.45,41576.754,56089.848,42924.117,43013.45,14649.442,14513.094,4283.633,89.33203
C5,408255009,250.0,1771.0935,1521.0935,1661.4736,1411.4736,1661.4736,1411.4736,135126.47,214161.5,76060.97,232118.8,213563.08,214161.52,15427.914,156057.81,79035.04,598.4375
C9,117000257,250.0,736.7353,486.7353,669.666,419.66602,669.666,419.66602,56466.33,62380.12,61678.656,71371.06,62340.277,62380.12,15733.611,9692.41,5913.793,39.84375
C4,-681037470,250.0,1270.6876,1020.6876,1128.908,878.90796,1128.908,878.90796,71025.055,128990.62,47149.496,148572.69,128535.766,128990.61,14755.81,101423.19,57965.56,454.84375
