# ExperimentSet [id=resultsExperiments/timelinessDisruption/newexp_V16E2D5.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=5.0, nEdges=2, nNodes=16, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, concurVersTime, deltaCT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceQ, workWhenQuiescenceM, workWhenConcurVersFreenessC, workWhenConcurVersFreenessM, workWhenRequestMQFC, lossWorkByQuiescence, lossWorkByVC_Blocking, lossWorkByVC_ConcurVers 
C9,66651665,250.0,1397.0201,1147.0201,547.1648,297.1648,547.1648,297.1648,44616.234,45745.91,145034.86,163640.6,45702.504,45745.91,13115.708,18605.734,1129.6758,43.40625
C10,-1385530526,250.0,1684.2134,1434.2134,1673.0399,1423.0399,1673.0399,1423.0399,166510.4,211343.34,161300.47,213041.12,211126.62,211343.34,14064.043,51740.656,44832.938,216.71875
C3,-1040023681,250.0,1576.9156,1326.9156,1420.9618,1170.9618,1420.9618,1170.9618,122138.02,158609.47,83826.32,177094.78,157257.8,158609.48,14715.686,93268.46,36471.445,1351.6875
C7,1909811994,250.0,697.8232,447.82318,695.709,445.70898,695.709,445.70898,51721.24,55489.906,50805.86,55711.637,55428.492,55489.902,12617.056,4905.7773,3768.668,61.410156
C1,-463642527,250.0,2185.4731,1935.4731,2118.6943,1868.6943,2118.6943,1868.6943,128614.375,266104.62,78215.99,277076.7,263006.8,266104.62,12002.579,198860.69,137490.25,3097.8125
C3,481889107,250.0,1109.2377,859.2377,775.27985,525.27985,775.27985,525.27985,52512.996,74541.81,35584.37,115210.35,72663.6,74541.82,13912.358,79625.984,22028.816,1878.2188
C1,1466068709,250.0,1213.4572,963.45715,868.388,618.388,868.388,618.388,56729.84,82360.66,48780.016,119560.07,81158.05,82360.66,14360.722,70780.055,25630.82,1202.6094
C1,542933640,250.0,816.2222,566.2222,563.3719,313.3719,563.3719,313.3719,44706.277,48391.35,64023.98,77954.805,48024.715,48391.355,15283.046,13930.824,3685.0742,366.64062
C2,-31587717,250.0,922.12024,672.12024,718.67395,468.67395,718.67395,468.67395,45493.992,60325.285,34292.47,80787.73,59213.324,60325.285,14899.564,46495.258,14831.289,1111.957
C3,-1608197371,250.0,1553.3673,1303.3673,522.0198,272.01978,522.0198,272.01978,40625.586,43324.54,123771.445,188570.16,43100.137,43324.54,13263.725,64798.72,2698.955,224.4043
C2,-806685258,250.0,2316.7368,2066.7368,2333.017,2083.017,2333.017,2083.017,183117.64,422055.78,73876.15,418441.6,414554.94,422055.8,12799.437,344565.44,238938.14,7500.875
C1,1337272588,250.0,2873.3298,2623.3298,2857.5667,2607.5667,2857.5667,2607.5667,237343.58,522676.12,73453.31,525790.5,516400.53,522676.12,14439.336,452337.2,285332.53,6275.5938
C3,1134486876,250.0,696.3815,446.38147,566.78845,316.78845,566.78845,316.78845,33700.062,42137.715,27040.4,54122.273,41298.445,42137.715,12632.522,27081.871,8437.652,839.26953
C3,408405954,250.0,826.82056,576.82056,667.51697,417.51697,667.51697,417.51697,43816.363,57455.84,33747.316,74267.23,56182.168,57455.844,11877.424,40519.914,13639.475,1273.6797
C11,707954076,250.0,735.74036,485.74036,693.82935,443.82935,693.82935,443.82935,53330.76,57977.246,52462.59,62156.887,57835.438,57977.246,11125.059,9694.297,4646.4844,141.8086
C3,698709310,250.0,1344.7893,1094.7893,1204.3516,954.35156,1204.3516,954.35156,75864.96,121065.055,34283.133,138147.89,118817.77,121065.055,12765.002,103864.766,45200.098,2247.289
C7,286052801,250.0,1260.2888,1010.2888,1241.1104,991.11035,1241.1104,991.11035,133852.08,150904.52,124688.62,153700.36,150508.77,150904.52,12340.1875,29011.742,17052.438,395.75
C6,-190541709,250.0,677.2008,427.2008,675.4648,425.46478,675.4648,425.46478,42136.14,50912.72,38272.777,51086.645,50566.09,50912.715,13392.776,12813.867,8776.578,346.625
C14,-763205672,250.0,1074.06,824.06006,1061.779,811.77905,1061.779,811.77905,81902.06,95405.43,77731.875,96596.664,95215.3,95405.43,13876.668,18864.793,13503.367,190.14062
C2,-1512022076,250.0,452.1074,202.10739,471.10635,221.10635,471.10635,221.10635,36320.902,36925.31,33632.29,34622.074,36855.31,36925.31,15722.534,989.78516,604.40625,70.0
C8,-2041392862,250.0,1411.982,1161.982,1411.2566,1161.2566,1411.2566,1161.2566,116003.66,213656.61,92109.85,213794.92,211994.44,213656.61,14977.672,121685.07,97652.95,1662.1719
C4,-1124915830,250.0,1738.5554,1488.5554,1675.7041,1425.7041,1675.7041,1425.7041,138515.77,205920.52,68795.4,214857.73,203194.77,205920.52,13940.956,146062.34,67404.76,2725.75
C13,174823762,250.0,692.1147,442.1147,681.8041,431.80408,681.8041,431.80408,55597.508,60398.75,56083.75,61610.535,60326.73,60398.75,12692.705,5526.7812,4801.242,72.02344
C3,-1668190253,250.0,1806.3971,1556.3971,1742.654,1492.654,1742.654,1492.654,140781.16,206084.97,76134.67,213268.84,204196.67,206084.97,16161.203,137134.17,65303.812,1888.2969
C9,1799436767,250.0,1064.9624,814.9624,1059.5002,809.50024,1059.5002,809.50024,87527.53,112024.28,85095.29,112667.28,111753.805,112024.27,13096.679,27571.992,24496.75,270.46875
C2,-1555590367,250.0,829.68164,579.68164,774.78436,524.78436,774.78436,524.78436,58949.168,76650.91,47656.06,82566.836,75755.87,76650.91,15584.541,34910.777,17701.738,895.03906
C6,650433521,250.0,808.43066,558.43066,602.82794,352.82794,602.82794,352.82794,46191.76,49572.16,61089.023,72987.53,49427.723,49572.164,14849.188,11898.508,3380.3984,144.4414
C5,-648533003,250.0,1096.1307,846.13074,885.51544,635.51544,885.51544,635.51544,53709.902,82487.23,48793.895,107099.23,81544.65,82487.22,11825.3,58305.336,28777.328,942.5703
C9,412928697,250.0,2248.3547,1998.3547,2215.4998,1965.4998,2215.4998,1965.4998,220533.8,341098.44,174194.86,347733.75,339933.7,341098.38,13333.406,173538.89,120564.64,1164.6875
C5,952822115,250.0,994.84735,744.84735,970.1025,720.1025,970.1025,720.1025,69520.28,101252.35,54214.65,104018.23,100497.91,101252.35,14800.888,49803.574,31732.066,754.4453
C2,-1720755923,250.0,2285.7996,2035.7996,1367.6699,1117.6699,1367.6699,1117.6699,92852.82,157443.05,59943.715,304234.25,154481.67,157443.03,14547.752,244290.53,64590.227,2961.3594
C8,713249548,250.0,802.3147,552.3147,770.99194,520.99194,770.99194,520.99194,57966.727,64557.598,58408.633,66865.41,64372.938,64557.594,13986.352,8456.773,6590.871,184.65625
C8,826247555,250.0,1128.5072,878.5072,1029.7292,779.72925,1029.7292,779.72925,89130.78,105748.09,93858.29,120174.984,105187.83,105748.09,13701.772,26316.695,16617.312,560.2656
C2,785368874,250.0,2618.1729,2368.1729,714.897,464.89697,714.897,464.89697,74527.54,80836.43,290963.56,446099.4,80340.88,80836.42,16386.316,155135.84,6308.8906,495.54297
C3,1006981601,250.0,879.0629,629.0629,321.7856,71.785614,321.7856,71.785614,19683.09,19738.402,92639.195,97435.68,19721.918,19738.4,12918.656,4796.4844,55.3125,16.482422
C1,114827670,250.0,719.6107,469.61072,655.8887,405.88867,655.8887,405.88867,53102.965,59441.85,53957.434,66383.42,59250.0,59441.844,17425.117,12425.988,6338.8867,191.84375
C7,316430616,250.0,1559.1786,1309.1786,1420.771,1170.771,1420.771,1170.771,141863.7,182218.25,139249.72,201566.38,181486.0,182218.28,13620.8955,62316.664,40354.555,732.28125
C8,-406689046,250.0,1761.1975,1511.1975,1640.4629,1390.4629,1640.4629,1390.4629,112729.664,194180.84,91028.36,209907.27,192813.34,194180.84,14224.843,118878.91,81451.18,1367.5
C9,-9578651,250.0,1476.1445,1226.1445,563.6579,313.6579,563.6579,313.6579,50820.566,53145.61,165075.5,187516.23,53079.21,53145.61,14424.364,22440.734,2325.043,66.40234
C2,103950130,250.0,1512.4921,1262.4921,1240.3611,990.3611,1240.3611,990.3611,99303.46,150626.92,58452.176,195785.66,147156.33,150626.89,12260.762,137333.47,51323.453,3470.5625
C2,428964495,250.0,366.88794,116.88794,338.93613,88.93613,338.93613,88.93613,19485.191,19667.92,21673.629,22094.314,19647.92,19667.918,11715.248,420.68457,182.72754,19.998047
C7,277769676,250.0,660.3126,410.31262,671.6925,421.6925,671.6925,421.6925,50404.555,55537.63,48484.39,54289.67,55465.5,55537.63,13057.535,5805.2812,5133.074,72.12891
C7,1602222556,250.0,2511.1826,2261.1826,1301.8275,1051.8275,1301.8275,1051.8275,115655.27,180483.19,104699.18,381219.7,177939.17,180483.17,14848.991,276520.5,64827.92,2544.0
C14,1124888674,250.0,1335.5385,1085.5385,1215.6921,965.69214,1215.6921,965.69214,115165.86,139949.5,124661.53,157162.84,139747.33,139949.5,12346.858,32501.312,24783.64,202.17188
C9,-612012627,250.0,875.45013,625.45013,875.45013,625.45013,875.45013,625.45013,68944.86,78327.664,66916.1,78327.66,78206.5,78327.664,14404.694,11411.551,9382.801,121.16016
C8,1996655901,250.0,2370.58,2120.58,2333.3425,2083.3425,2333.3425,2083.3425,184241.1,390010.62,114031.67,396848.6,387373.84,390010.6,14342.57,282816.94,205769.55,2636.75
C10,-1298180151,250.0,901.47656,651.47656,905.06866,655.06866,905.06866,655.06866,65135.074,73210.17,63351.117,72889.25,73151.01,73210.17,12989.675,9538.133,8075.0977,59.164062
C1,80545937,250.0,482.92227,232.92227,465.06818,215.06818,465.06818,215.06818,33383.09,35555.426,33110.625,37436.414,35403.49,35555.426,14108.285,4325.791,2172.338,151.9375
C10,-712186726,250.0,812.1123,562.1123,652.0107,402.01068,652.0107,402.01068,52073.72,55411.082,65031.94,72054.055,55347.902,55411.08,14888.6,7022.1094,3337.3633,63.171875
C3,1734157801,250.0,742.2496,492.24957,488.5629,238.5629,488.5629,238.5629,34354.83,36328.836,53185.4,63438.484,36094.207,36328.836,13526.864,10253.086,1974.0078,234.6289
C4,1758599912,250.0,1414.943,1164.943,679.71436,429.71436,679.71436,429.71436,57504.54,63839.195,100072.945,157150.66,63252.684,63839.203,13306.365,57077.72,6334.6562,586.51953
C6,1220024408,250.0,1856.9618,1606.9618,1591.3446,1341.3446,1591.3446,1341.3446,102678.016,186407.52,68647.85,225248.06,184753.27,186407.52,14179.041,156600.2,83729.49,1654.25
C3,110083800,250.0,1880.3344,1630.3344,1867.8674,1617.8674,1867.8674,1617.8674,151666.12,241998.39,67223.42,243773.38,239308.4,241998.39,12242.16,176549.95,90332.266,2689.9844
C1,-2135800093,250.0,811.03064,561.03064,511.5033,261.5033,511.5033,261.5033,45112.41,48435.48,60487.582,86494.58,48127.758,48435.477,16191.555,26006.996,3323.0703,307.71875
C4,1702456891,250.0,1082.1357,832.13574,1092.1866,842.18665,1092.1866,842.18665,86026.67,114027.15,60253.51,112903.61,112108.27,114027.15,13681.512,52650.094,28000.484,1918.8828
C3,-503307268,250.0,867.88354,617.88354,541.9868,291.98682,541.9868,291.98682,29481.814,36522.016,37717.984,64847.21,36086.32,36522.016,12365.929,27129.227,7040.199,435.6953
C2,1213087600,250.0,1009.06433,759.06433,927.7024,677.7024,927.7024,677.7024,67947.45,88059.73,53827.066,97349.766,86527.5,88059.72,14361.371,43522.695,20112.277,1532.2109
C7,-1081705337,250.0,1388.2815,1138.2815,1287.888,1037.888,1287.888,1037.888,121075.03,146885.06,118379.32,159434.06,146392.69,146885.06,14769.102,41054.75,25810.04,492.375
C7,-2965150,250.0,2070.6863,1820.6863,2058.2515,1808.2515,2058.2515,1808.2515,163154.36,259042.03,137776.34,261026.47,257946.03,259042.05,12815.02,123250.125,95887.67,1096.0156
C3,-1128452549,250.0,1135.1285,885.12854,728.19244,478.19244,728.19244,478.19244,42928.9,55439.492,39188.67,92233.09,54531.438,55439.492,11802.016,53044.42,12510.594,908.0547
C13,-528027027,250.0,2978.658,2728.658,2886.641,2636.641,2886.641,2636.641,367436.84,491857.28,374545.03,508977.06,491523.47,491857.28,14155.852,134432.03,124420.44,333.8125
C11,1980218242,250.0,778.0753,528.0753,474.4296,224.4296,474.4296,224.4296,32388.043,33349.805,64889.746,69522.445,33334.8,33349.805,12866.249,4632.699,961.7617,15.003906
C3,-1577489105,250.0,724.5911,474.59113,622.55817,372.55817,622.55817,372.55817,37186.074,48055.773,31932.506,58661.637,47234.62,48055.777,14763.556,26729.133,10869.699,821.15625
C8,468501319,250.0,1084.4094,834.4094,1084.0425,834.0425,1084.0425,834.0425,82883.28,93035.93,81315.65,93069.625,92950.93,93035.94,13796.8125,11753.977,10152.648,85.00781
C1,-1869548146,250.0,902.25354,652.25354,631.21594,381.21594,631.21594,381.21594,46371.336,63080.246,39215.33,92346.46,61486.617,63080.246,14848.739,53131.13,16708.91,1593.6289
C1,-1409282735,250.0,2735.8042,2485.8042,1815.4314,1565.4314,1815.4314,1565.4314,224405.97,288854.44,256265.22,472637.72,285882.88,288854.44,15215.877,216372.5,64448.47,2971.5625
C3,159747449,250.0,492.59656,242.59656,485.75787,235.75787,485.75787,235.75787,32429.863,33958.793,31997.41,34635.812,33877.35,33958.793,11629.02,2638.4023,1528.9297,81.44141
C4,2084122642,250.0,1090.1786,840.1786,791.9842,541.9842,791.9842,541.9842,67944.734,75634.38,81964.445,112597.195,75227.7,75634.38,13609.201,30632.742,7689.6484,406.67578
C3,176527414,250.0,1512.1967,1262.1967,938.337,688.337,938.337,688.337,74372.7,96005.586,87842.375,171203.44,94913.59,96005.58,13643.563,83361.06,21632.887,1091.9844
C2,1949557543,250.0,713.4319,463.4319,350.81262,100.81262,350.81262,100.81262,23976.736,24215.287,55130.44,61448.8,24159.12,24215.291,14103.376,6318.3633,238.55078,56.17285
C14,-2124536784,250.0,614.1828,364.1828,609.5172,359.5172,609.5172,359.5172,45359.87,47953.58,44757.477,48416.14,47893.277,47953.582,11673.348,3658.664,2593.707,60.304688
C7,-1402574388,250.0,1313.7239,1063.7239,948.1047,698.1047,948.1047,698.1047,77278.77,89373.58,95435.69,128799.2,89049.28,89373.58,13235.748,33363.516,12094.805,324.29688
C1,357533351,250.0,1245.8175,995.8175,1080.2588,830.2588,1080.2588,830.2588,75225.445,117940.99,38966.85,139728.52,115617.234,117940.99,12518.828,100761.664,42715.547,2323.7578
C3,-745000173,250.0,1125.5719,875.5719,677.75836,427.75836,677.75836,427.75836,51513.133,54727.996,78030.195,106241.69,54286.336,54727.996,12878.937,28211.492,3214.8633,441.66016
C4,119658930,250.0,1174.4178,924.41785,1187.3596,937.3596,1187.3596,937.3596,104634.13,144582.03,78128.4,142688.6,142989.1,144582.03,14067.111,64560.2,39947.9,1592.9375
C5,-47748695,250.0,787.5729,537.5729,786.2983,536.2983,786.2983,536.2983,58521.38,63028.645,56625.43,63163.582,62948.777,63028.64,13717.742,6538.1523,4507.2656,79.86328
C3,732230767,250.0,669.1706,419.1706,366.91306,116.913055,366.91306,116.913055,24678.057,24930.125,62646.926,65839.01,24915.312,24930.125,13100.371,3192.082,252.06836,14.8125
C2,-286604446,250.0,670.65295,420.65295,446.74753,196.74753,446.74753,196.74753,24371.023,25642.758,35647.125,44419.53,25389.193,25642.758,11576.643,8772.406,1271.7344,253.56445
C5,-1058345380,250.0,2877.0735,2627.0735,2508.6775,2258.6775,2508.6775,2258.6775,287600.4,462386.47,193860.8,554058.75,457635.12,462386.4,12978.141,360197.97,174786.06,4751.2812
C3,2097610983,250.0,576.9324,326.93237,533.53156,283.53156,533.53156,283.53156,40112.324,42857.395,39119.555,47713.87,42520.977,42857.39,13703.999,8594.316,2745.0703,336.41406
C5,408255009,250.0,1828.5577,1578.5577,1465.5531,1215.5531,1465.5531,1215.5531,115460.29,187008.83,75970.945,243322.69,184133.2,187008.83,14001.962,167351.73,71548.53,2875.625
C9,117000257,250.0,1187.6304,937.6304,1180.5745,930.57446,1180.5745,930.57446,112248.17,133333.52,107161.06,134249.08,133096.14,133333.53,13068.048,27088.016,21085.344,237.39062
C4,-681037470,250.0,1232.2098,982.20984,1163.1041,913.1041,1163.1041,913.1041,74658.95,120473.33,46963.5,129978.16,118061.21,120473.31,13577.58,83014.66,45814.375,2412.1016
