# ExperimentSet [id=resultsExperiments/timelinessDisruption/newexp_V16E2D10.0N100TargetRandomServerNodes, localProcessingTime=50.0, masterSeed=123456, meanArrival=25.0, messageDelay=10.0, nEdges=2, nNodes=16, runNumber=100, targetComponent=null]
Target,Seed,ReqTime, quiescenceTime,deltaQT, vcFreenessTime,deltaFT, concurVersTime, deltaCT, workWhenFreenessF, workWhenFreenessM, workWhenQuiescenceQ, workWhenQuiescenceM, workWhenConcurVersFreenessC, workWhenConcurVersFreenessM, workWhenRequestMQFC, lossWorkByQuiescence, lossWorkByVC_Blocking, lossWorkByVC_ConcurVers 
C9,1799436767,250.0,903.21655,653.21655,903.21655,653.21655,903.21655,653.21655,76415.43,86855.02,71340.984,86855.02,86362.21,86855.02,11898.583,15514.035,10439.594,492.8125
C2,-1555590367,250.0,1546.7379,1296.7379,1102.9537,852.95374,1102.9537,852.95374,77215.695,104090.96,61805.613,153397.98,102100.86,104090.96,12627.26,91592.37,26875.266,1990.1094
C6,650433521,250.0,981.54517,731.54517,771.98413,521.98413,771.98413,521.98413,59139.117,65444.004,73439.69,88976.92,65084.773,65444.008,14448.824,15537.23,6304.8867,359.23438
C5,-648533003,250.0,1014.6162,764.6162,1056.7698,806.7698,1056.7698,806.7698,64936.715,99957.21,47065.883,95021.64,98016.46,99957.21,11866.245,47955.76,35020.5,1940.75
C9,412928697,250.0,1880.5675,1630.5675,1844.7426,1594.7426,1844.7426,1594.7426,181219.2,264783.88,149552.11,270841.3,262461.78,264783.88,12969.487,121289.2,83564.67,2322.0938
C5,952822115,250.0,1078.1208,828.12085,1080.0408,830.0408,1080.0408,830.0408,77701.336,110551.38,60635.574,110326.48,109323.32,110551.37,13398.933,49690.906,32850.047,1228.0469
C2,-1720755923,250.0,1737.9097,1487.9097,1776.1136,1526.1136,1776.1136,1526.1136,120428.09,218858.81,54047.37,212731.19,212394.78,218858.81,11525.174,158683.81,98430.72,6464.0312
C8,713249548,250.0,1107.248,857.24805,898.41125,648.41125,898.41125,648.41125,66121.49,75735.46,75967.13,96219.06,75051.38,75735.46,12325.449,20251.926,9613.969,684.0781
C8,826247555,250.0,1361.7382,1111.7382,1243.3583,993.3583,1243.3583,993.3583,115692.945,136091.27,117834.85,152191.45,135250.62,136091.27,12399.464,34356.594,20398.32,840.6406
C2,785368874,250.0,2387.706,2137.706,500.99716,250.99716,500.99716,250.99716,38255.867,40762.156,231974.67,376658.94,40208.773,40762.156,13250.821,144684.28,2506.289,553.3828
C3,1006981601,250.0,1039.266,789.266,347.21274,97.21274,347.21274,97.21274,17836.303,17911.633,98711.05,106606.26,17863.326,17911.633,10134.046,7895.211,75.3291,48.305664
C1,114827670,250.0,1552.0042,1302.0042,375.58063,125.58063,375.58063,125.58063,28043.234,28851.791,104446.2,159035.94,28612.701,28851.791,16562.271,54589.742,808.55664,239.08984
C7,316430616,250.0,2836.0073,2586.0073,2796.5312,2546.5312,2796.5312,2546.5312,296295.2,386128.94,263711.78,392598.47,384380.47,386128.94,13482.801,128886.67,89833.75,1748.4688
C8,-406689046,250.0,1681.3699,1431.3699,1536.1688,1286.1688,1536.1688,1286.1688,110953.484,168519.62,87637.75,187283.34,165588.38,168519.61,15014.558,99645.586,57566.133,2931.2344
C9,-9578651,250.0,1134.8119,884.8119,1120.8344,870.83435,1120.8344,870.83435,119906.95,130104.06,117330.66,132193.31,129748.11,130104.055,12886.999,14862.656,10197.109,355.9453
C2,103950130,250.0,2059.682,1809.6819,1368.5394,1118.5394,1368.5394,1118.5394,99306.24,151577.83,72691.33,249024.72,146426.72,151577.83,12281.391,176333.39,52271.586,5151.1094
C2,428964495,250.0,466.1179,216.11789,444.0485,194.0485,444.0485,194.0485,29517.828,30099.781,31591.129,32589.594,30030.535,30099.783,11552.702,998.46484,581.9512,69.25
C7,277769676,250.0,821.9425,571.9425,810.38745,560.38745,810.38745,560.38745,57352.55,66707.98,55444.566,67905.39,66337.63,66707.98,12843.716,12460.824,9355.426,370.34766
C7,1602222556,250.0,2677.8452,2427.8452,2559.1868,2309.1868,2559.1868,2309.1868,222810.06,385912.28,109860.26,407664.28,380981.94,385912.28,13753.11,297804.0,163102.2,4930.3438
C14,1124888674,250.0,1330.8467,1080.8467,1325.4706,1075.4706,1325.4706,1075.4706,128498.77,148974.5,123713.13,149634.3,148650.38,148974.5,10785.854,25921.156,20475.719,324.125
C9,-612012627,250.0,1022.4338,772.4338,1005.0934,755.0934,1005.0934,755.0934,79942.42,89448.055,79484.836,91373.445,89158.72,89448.055,12718.959,11888.609,9505.633,289.33594
C8,1996655901,250.0,3066.3271,2816.3271,2996.3179,2746.3179,2996.3179,2746.3179,253266.39,527619.7,141728.03,542697.4,521581.44,527619.7,14282.279,400969.38,274353.3,6038.25
C10,-1298180151,250.0,1242.3818,992.38184,1225.8231,975.8231,1225.8231,975.8231,85806.49,99557.53,85185.445,101064.734,99318.49,99557.53,12747.054,15879.289,13751.039,239.03906
C1,80545937,250.0,512.80725,262.80725,506.00967,256.00967,506.00967,256.00967,34146.496,36858.668,32686.602,37645.152,36390.17,36858.668,11937.37,4958.551,2712.1719,468.4961
C10,-712186726,250.0,699.9973,449.9973,571.9751,321.9751,571.9751,321.9751,42801.56,44761.523,52959.656,58639.67,44567.46,44761.523,11610.228,5680.0156,1959.9648,194.0625
C3,1734157801,250.0,828.8726,578.8726,690.3707,440.37073,690.3707,440.37073,55017.047,60601.88,62588.09,76519.234,60082.79,60601.88,13465.898,13931.141,5584.832,519.08984
C4,1758599912,250.0,1230.494,980.494,1059.9335,809.9335,1059.9335,809.9335,94217.375,111095.16,84131.82,132883.81,109243.055,111095.16,12726.339,48752.0,16877.79,1852.1094
C6,1220024408,250.0,1570.7761,1320.7761,1650.467,1400.467,1650.467,1400.467,101918.51,194560.31,58282.453,182859.48,190944.55,194560.31,12194.78,124577.03,92641.805,3615.7656
C3,110083800,250.0,1633.7292,1383.7292,1469.0676,1219.0676,1469.0676,1219.0676,121211.53,174470.02,64743.457,195075.28,169521.0,174470.02,13718.754,130331.83,53258.484,4949.0156
C1,-2135800093,250.0,1285.9497,1035.9497,499.3606,249.3606,499.3606,249.3606,31254.645,34924.156,84155.6,131261.36,34395.78,34924.156,12556.093,47105.758,3669.5117,528.375
C4,1702456891,250.0,1302.6702,1052.6702,1102.0602,852.0602,1102.0602,852.0602,85454.305,113815.27,65573.32,142950.97,109441.03,113815.266,11232.288,77377.66,28360.969,4374.2344
C3,-503307268,250.0,1001.5669,751.5669,617.80554,367.80554,617.80554,367.80554,32849.13,40057.402,37051.67,74648.375,39053.38,40057.402,11189.557,37596.703,7208.2734,1004.0215
C2,1213087600,250.0,1236.5604,986.5604,1239.5905,989.59045,1239.5905,989.59045,87393.6,119108.61,59052.438,118778.375,116379.93,119108.61,11613.805,59725.938,31715.008,2728.6797
C7,-1081705337,250.0,1147.315,897.31494,1042.7477,792.7477,1042.7477,792.7477,93549.64,109781.2,94714.69,125585.39,108715.42,109781.21,11799.518,30870.703,16231.5625,1065.7891
C7,-2965150,250.0,2132.0005,1882.0005,1854.9469,1604.9469,1854.9469,1604.9469,157810.6,237128.25,149453.94,276948.34,235259.69,237128.25,13019.365,127494.39,79317.66,1868.5625
C3,-1128452549,250.0,983.3198,733.3198,1060.0859,810.08594,1060.0859,810.08594,61245.766,86362.375,35644.71,78953.79,84454.23,86362.375,12184.988,43309.074,25116.613,1908.1562
C13,-528027027,250.0,1894.4917,1644.4917,2395.5718,2145.5718,2395.5718,2145.5718,277665.47,362686.06,202340.7,267722.22,362111.88,362686.06,11586.592,65381.516,85020.59,574.1875
C11,1980218242,250.0,795.16235,545.16235,814.55774,564.55774,814.55774,564.55774,65343.086,71051.3,62725.152,68695.64,70919.35,71051.305,11237.843,5970.4883,5708.211,131.95312
C3,-1577489105,250.0,853.9411,603.9411,697.15717,447.15717,697.15717,447.15717,38599.84,50165.566,32840.46,67773.95,48497.367,50165.566,13820.944,34933.492,11565.727,1668.1992
C8,468501319,250.0,835.48193,585.48193,832.2429,582.2429,832.2429,582.2429,63923.445,68092.51,62964.305,68399.195,67997.16,68092.5,12842.95,5434.8945,4169.0625,95.34766
C1,-1869548146,250.0,1417.411,1167.411,1127.657,877.657,1127.657,877.657,78834.695,129118.875,45217.973,162396.55,124583.74,129118.87,14702.526,117178.57,50284.18,4535.125
C1,-1409282735,250.0,2520.2114,2270.2114,2271.5466,2021.5466,2271.5466,2021.5466,276872.3,364040.28,245591.08,414686.25,358145.38,364040.3,11405.353,169095.19,87167.97,5894.9375
C3,159747449,250.0,572.4173,322.4173,570.06805,320.06805,570.06805,320.06805,38290.184,40478.324,36650.29,40734.59,40193.78,40478.324,10153.563,4084.3008,2188.1426,284.54297
C4,2084122642,250.0,1375.9548,1125.9548,940.10925,690.10925,940.10925,690.10925,82848.84,94337.12,102157.13,144803.55,93125.516,94337.12,14246.41,42646.42,11488.266,1211.5938
C3,176527414,250.0,1429.3062,1179.3062,846.73914,596.73914,846.73914,596.73914,64966.203,81932.23,77394.766,153876.72,79824.0,81932.23,12148.906,76481.95,16966.023,2108.2266
C2,1949557543,250.0,751.6704,501.6704,486.41644,236.41644,486.41644,236.41644,35445.926,37321.676,58218.816,65811.055,37153.914,37321.676,12305.253,7592.2383,1875.75,167.76172
C14,-2124536784,250.0,692.9368,442.93683,674.9577,424.9577,674.9577,424.9577,49324.562,52896.57,49395.67,54479.637,52738.86,52896.57,11975.569,5083.965,3572.0078,157.71094
C7,-1402574388,250.0,1513.3684,1263.3684,1481.1342,1231.1342,1481.1342,1231.1342,126709.09,150922.31,116949.586,154877.05,150018.33,150922.31,11699.026,37927.453,24213.21,903.9844
C1,357533351,250.0,1538.9458,1288.9458,1502.7214,1252.7214,1502.7214,1252.7214,95012.2,157847.25,40098.61,162155.05,153631.2,157847.25,11830.004,122056.44,62835.047,4216.047
C3,-745000173,250.0,1342.2062,1092.2062,1007.29144,757.29144,1007.29144,757.29144,85935.2,96099.78,104299.586,135906.88,95120.29,96099.77,11577.037,31607.29,10164.578,979.4844
C4,119658930,250.0,1569.3175,1319.3175,1623.8892,1373.8892,1623.8892,1373.8892,140477.83,199792.42,94702.3,192554.61,196936.19,199792.4,13007.784,97852.31,59314.594,2856.2188
C5,-47748695,250.0,760.7634,510.76343,667.4236,417.42358,667.4236,417.42358,49463.25,54002.81,57016.934,63832.55,53847.0,54002.81,13363.661,6815.617,4539.5586,155.8086
C3,732230767,250.0,926.2941,676.2941,364.61993,114.619934,364.61993,114.619934,24924.852,25014.035,96950.945,103968.27,24998.652,25014.033,12944.376,7017.328,89.18359,15.380859
C2,-286604446,250.0,902.2012,652.2012,586.3246,336.3246,586.3246,336.3246,35511.938,38804.305,48746.266,63985.652,38218.098,38804.305,11986.461,15239.387,3292.3672,586.20703
C5,-1058345380,250.0,2262.3079,2012.3079,1784.9087,1534.9087,1784.9087,1534.9087,190619.11,277217.5,142468.3,381039.94,269878.25,277217.47,12001.028,238571.64,86598.39,7339.2188
C3,2097610983,250.0,1061.904,811.90405,704.0029,454.00293,704.0029,454.00293,56706.33,63001.7,75058.96,101524.05,62125.94,63001.7,14005.491,26465.086,6295.371,875.7578
C5,408255009,250.0,2245.602,1995.602,1339.5594,1089.5594,1339.5594,1089.5594,106781.875,151631.12,93117.06,302111.53,146555.56,151631.12,13060.451,208994.48,44849.25,5075.5625
C9,117000257,250.0,1217.8312,967.8312,1242.2064,992.2064,1242.2064,992.2064,107669.69,128809.94,99571.11,125745.27,128439.32,128809.94,11764.092,26174.164,21140.25,370.6172
C4,-681037470,250.0,1857.4211,1607.4211,1763.9271,1513.9271,1763.9271,1513.9271,113102.45,210518.52,57067.13,222832.83,205843.23,210518.55,12859.245,165765.69,97416.055,4675.3125
