resultsExperiments/blockingVsWaiting/N16MA500.0del5.0
seed,blockingTime,readyTime

-1286082570,280.63794,3712.9653,
-1343278692,958.5112,2404.9824,
-390706926,340.04175,635.17065,
-488269753,820.0034,1351.1375,
1355994690,792.4407,9117.12,
-1870576674,266.75757,805.3262,
893439232,533.9175,2718.52,
1224357370,267.65015,1921.0015,
-1000844826,240.3601,675.4126,
-410467215,80.0,80.0,
-769891236,1074.5723,5432.45,
-1643004735,641.0488,1260.0049,
1245262285,497.95703,483.6587,
-1930500567,475.23828,1129.1682,
57707875,643.3008,729.75244,
1491976541,187.89966,2140.1099,
-1744824489,309.36206,1074.8994,
-1177242190,111.235596,337.02124,
430749522,302.84473,358.7141,
1899147052,737.3733,4137.9077,
-918847619,717.85596,3439.314,
67065317,659.22754,6721.0195,
843147817,313.15332,3230.372,
1755827864,268.94287,1055.8289,
1618786872,298.81934,4527.52,
-1529139876,604.428,1727.5161,
-1419925839,370.89233,6107.8945,
-1295204656,1016.2009,1654.3931,
-146508765,603.27637,2442.2031,
776520,418.98877,2283.727,
1993589440,372.7329,2814.351,
-1528801606,376.12427,5124.131,
-1745111458,375.11255,4335.064,
1183316353,765.094,8775.002,
12142011,60.0,60.0,
163586344,171.29224,5522.1074,
362971318,122.4292,277.84766,
-73586210,764.4414,10096.251,
361335133,773.022,4058.817,
1741088841,649.6931,3421.5923,
-473210366,622.6658,3042.977,
707378374,642.302,7308.3574,
-1043651914,392.74,898.9358,
507774049,226.75708,226.09424,
2030940879,1123.2854,3973.4282,
924781319,474.17358,3630.1055,
1991530357,510.77734,2901.375,
-745774660,114.89258,114.89258,
-1936828865,436.5459,1556.1104,
2084072678,263.1194,1463.845,
1145774953,166.06592,166.06592,
-2025754144,587.3042,5706.135,
249111853,218.20117,470.42578,
-1879035786,310.86963,1681.8218,
-431910332,216.92505,3072.333,
-1116111871,537.5242,6155.49,
-2059180139,1001.8677,1697.562,
1207771437,664.1575,1144.7241,
-308842078,1038.6001,1742.2998,
305660089,314.26074,5357.2925,
-5111757,476.1194,3857.6372,
-596085581,330.9568,2005.21,
-99180727,793.20874,11749.148,
-2141444872,680.281,1291.4714,
-1323028887,156.58716,1009.9822,
-67817219,404.99976,7085.1465,
-1135642702,484.21802,12284.05,
1595299896,122.47656,4087.831,
-569505179,954.1858,918.77856,
1013931930,908.2981,1669.9272,
521087176,332.3003,7362.9404,
-1672107531,748.8142,2581.915,
1453072259,987.0239,1773.7021,
-217406900,403.04224,440.58716,
1185017070,653.4502,3049.0127,
-860847524,369.19995,2746.5063,
-1330919185,230.49658,5405.197,
-1522729766,467.22046,5327.336,
416248391,324.41284,1091.0159,
22262338,142.17358,142.17358,
1943680142,1083.572,2002.7603,
-1443108828,809.8638,1449.418,
1251996208,595.3613,884.2251,
-574747049,191.75732,4124.2866,
331755550,609.0315,617.65186,
725549688,1030.8682,1636.3955,
-723731183,541.2617,1788.604,
-2135029349,178.74658,1473.0459,
-138468197,344.01465,4754.902,
428667171,1063.459,676.5928,
-2044248491,243.9414,244.8623,
-1853226225,299.56128,2908.2725,
-1646402588,1144.2869,4259.783,
830228297,601.9595,3930.043,
-844251978,430.29492,6879.2812,
706951856,378.78613,480.14526,
-1205195618,311.05347,3956.1006,
1734051321,112.225586,112.225586,
-332047683,871.6426,1963.8291,
-1497456224,339.95386,1129.4402,
